<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2022.03.30	04:00:00	1.25020	1.25047	1.24889	1.24902	8799	0	0
2022.03.30	08:00:00	1.24903	1.24943	1.24757	1.24797	15322	0	0
2022.03.30	12:00:00	1.24797	1.24884	1.24667	1.24667	12239	0	0
2022.03.30	16:00:00	1.24667	1.25028	1.24293	1.24692	20306	0	0
2022.03.30	20:00:00	1.24690	1.24875	1.24660	1.24793	8416	0	0
2022.03.31	00:00:00	1.24747	1.25039	1.24744	1.24949	6549	0	0
2022.03.31	04:00:00	1.24949	1.25204	1.24896	1.25194	7565	0	0
2022.03.31	08:00:00	1.25194	1.25296	1.24975	1.25240	12485	0	0
2022.03.31	12:00:00	1.25240	1.25337	1.25001	1.25084	13141	0	0
2022.03.31	16:00:00	1.25084	1.25270	1.24803	1.24821	22066	0	0
2022.03.31	20:00:00	1.24822	1.25093	1.24638	1.25048	11680	0	0
2022.04.01	00:00:00	1.25011	1.25100	1.24938	1.25044	4698	0	0
2022.04.01	04:00:00	1.25044	1.25080	1.24922	1.24960	6160	0	0
2022.04.01	08:00:00	1.24961	1.25267	1.24951	1.24998	10363	0	0
2022.04.01	12:00:00	1.24997	1.25089	1.24806	1.25033	11685	0	0
2022.04.01	16:00:00	1.25034	1.25316	1.24916	1.25293	18042	0	0
2022.04.01	20:00:00	1.25291	1.25398	1.25065	1.25147	8932	0	0
2022.04.04	00:00:00	1.25091	1.25290	1.25091	1.25179	3127	0	0
2022.04.04	04:00:00	1.25179	1.25189	1.25092	1.25102	4883	0	0
2022.04.04	08:00:00	1.25102	1.25110	1.24847	1.24958	10730	0	0
2022.04.04	12:00:00	1.24957	1.25053	1.24880	1.24926	10221	0	0
2022.04.04	16:00:00	1.24926	1.25025	1.24678	1.24967	13162	0	0
2022.04.04	20:00:00	1.24965	1.25022	1.24788	1.24853	5646	0	0
2022.04.05	00:00:00	1.24843	1.24927	1.24763	1.24854	3095	0	0
2022.04.05	04:00:00	1.24854	1.24917	1.24792	1.24805	4757	0	0
2022.04.05	08:00:00	1.24805	1.24841	1.24525	1.24545	10844	0	0
2022.04.05	12:00:00	1.24545	1.24691	1.24318	1.24321	11063	0	0
2022.04.05	16:00:00	1.24317	1.24747	1.24027	1.24681	16541	0	0
2022.04.05	20:00:00	1.24681	1.24982	1.24484	1.24851	9459	0	0
2022.04.06	00:00:00	1.24830	1.24957	1.24788	1.24935	3670	0	0
2022.04.06	04:00:00	1.24935	1.25037	1.24847	1.25006	6844	0	0
2022.04.06	08:00:00	1.25007	1.25096	1.24899	1.24936	10215	0	0
2022.04.06	12:00:00	1.24937	1.25041	1.24792	1.24914	10523	0	0
2022.04.06	16:00:00	1.24914	1.25212	1.24804	1.25043	14889	0	0
2022.04.06	20:00:00	1.25043	1.25580	1.24893	1.25423	20564	0	0
2022.04.07	00:00:00	1.25390	1.25680	1.25211	1.25586	5014	0	0
2022.04.07	04:00:00	1.25586	1.25683	1.25514	1.25584	6666	0	0
2022.04.07	08:00:00	1.25584	1.25660	1.25381	1.25643	12706	0	0
