<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2022.01.04	12:30:00	1.27399	1.27483	1.27393	1.27480	949	0	1
2022.01.04	13:00:00	1.27479	1.27558	1.27425	1.27557	894	0	0
2022.01.04	13:30:00	1.27557	1.27557	1.27448	1.27510	1020	0	2
2022.01.04	14:00:00	1.27512	1.27649	1.27484	1.27646	952	0	0
2022.01.04	14:30:00	1.27646	1.27657	1.27553	1.27611	833	0	1
2022.01.04	15:00:00	1.27611	1.27611	1.27358	1.27407	916	0	0
2022.01.04	15:30:00	1.27407	1.27449	1.27261	1.27285	808	0	3
2022.01.04	16:00:00	1.27285	1.27312	1.27088	1.27137	1365	0	0
2022.01.04	16:30:00	1.27137	1.27164	1.27046	1.27119	2391	0	1
2022.01.04	17:00:00	1.27119	1.27152	1.26795	1.26832	1926	0	0
2022.01.04	17:30:00	1.26829	1.26846	1.26673	1.26757	2414	0	0
2022.01.04	18:00:00	1.26755	1.27093	1.26753	1.27083	2461	0	0
2022.01.04	18:30:00	1.27083	1.27108	1.26987	1.26993	1298	0	0
2022.01.04	19:00:00	1.26992	1.27075	1.26935	1.26979	977	0	0
2022.01.04	19:30:00	1.26980	1.26988	1.26896	1.26923	704	0	0
2022.01.04	20:00:00	1.26923	1.26998	1.26923	1.26989	605	0	1
2022.01.04	20:30:00	1.26989	1.27185	1.26989	1.27185	767	0	0
2022.01.04	21:00:00	1.27185	1.27194	1.27051	1.27095	800	0	0
2022.01.04	21:30:00	1.27095	1.27095	1.27036	1.27051	590	0	1
2022.01.04	22:00:00	1.27051	1.27074	1.26994	1.27065	659	0	0
2022.01.04	22:30:00	1.27065	1.27138	1.27059	1.27117	847	0	0
2022.01.04	23:00:00	1.27117	1.27117	1.27034	1.27035	516	0	4
2022.01.04	23:30:00	1.27034	1.27068	1.27006	1.27055	571	0	9
2022.01.05	00:00:00	1.27055	1.27070	1.26928	1.27009	184	0	25
2022.01.05	00:30:00	1.27010	1.27052	1.26905	1.27005	815	0	55
2022.01.05	01:00:00	1.27006	1.27042	1.26994	1.27016	520	0	10
2022.01.05	01:30:00	1.27016	1.27058	1.27006	1.27041	369	0	9
2022.01.05	02:00:00	1.27041	1.27057	1.27014	1.27014	338	0	2
2022.01.05	02:30:00	1.27013	1.27066	1.26967	1.27037	558	0	0
2022.01.05	03:00:00	1.27036	1.27064	1.26999	1.27024	604	0	1
2022.01.05	03:30:00	1.27023	1.27104	1.27020	1.27100	803	0	1
2022.01.05	04:00:00	1.27100	1.27140	1.27081	1.27127	408	0	0
2022.01.05	04:30:00	1.27127	1.27152	1.27114	1.27128	392	0	1
2022.01.05	05:00:00	1.27118	1.27185	1.27115	1.27167	327	0	4
2022.01.05	05:30:00	1.27167	1.27169	1.27122	1.27131	218	0	4
2022.01.05	06:00:00	1.27129	1.27169	1.27113	1.27133	411	0	1
2022.01.05	06:30:00	1.27133	1.27177	1.27127	1.27157	583	0	0
2022.01.05	07:00:00	1.27158	1.27212	1.27142	1.27212	684	0	0
2022.01.05	07:30:00	1.27211	1.27256	1.27201	1.27239	405	0	1
2022.01.05	08:00:00	1.27239	1.27239	1.27169	1.27169	227	0	2
2022.01.05	08:30:00	1.27170	1.27171	1.27095	1.27120	302	0	2
2022.01.05	09:00:00	1.27124	1.27170	1.27072	1.27087	467	0	1
2022.01.05	09:30:00	1.27087	1.27140	1.27069	1.27136	656	0	1
2022.01.05	10:00:00	1.27136	1.27193	1.27109	1.27113	1352	0	1
2022.01.05	10:30:00	1.27113	1.27173	1.27086	1.27146	1013	0	0
2022.01.05	11:00:00	1.27149	1.27181	1.27114	1.27179	908	0	0
2022.01.05	11:30:00	1.27178	1.27181	1.27102	1.27127	1051	0	0
2022.01.05	12:00:00	1.27126	1.27138	1.27082	1.27101	851	0	0
2022.01.05	12:30:00	1.27101	1.27190	1.27090	1.27189	605	0	0
2022.01.05	13:00:00	1.27189	1.27268	1.27170	1.27268	789	0	0
2022.01.05	13:30:00	1.27235	1.27284	1.27209	1.27212	905	0	0
2022.01.05	14:00:00	1.27211	1.27315	1.27173	1.27303	975	0	0
2022.01.05	14:30:00	1.27302	1.27400	1.27279	1.27295	1062	0	0
2022.01.05	15:00:00	1.27295	1.27311	1.27131	1.27169	2084	0	0
2022.01.05	15:30:00	1.27167	1.27224	1.27055	1.27076	1776	0	0
2022.01.05	16:00:00	1.27076	1.27207	1.27074	1.27130	942	0	0
2022.01.05	16:30:00	1.27130	1.27148	1.26962	1.27022	1984	0	0
2022.01.05	17:00:00	1.27022	1.27130	1.26999	1.27129	1781	0	0
2022.01.05	17:30:00	1.27130	1.27173	1.26911	1.27003	2723	0	0
2022.01.05	18:00:00	1.27003	1.27094	1.26989	1.27018	1524	0	0
2022.01.05	18:30:00	1.27018	1.27083	1.26993	1.27002	1266	0	0
2022.01.05	19:00:00	1.27001	1.27019	1.26931	1.26973	969	0	1
2022.01.05	19:30:00	1.26974	1.27117	1.26959	1.27080	1157	0	1
2022.01.05	20:00:00	1.27080	1.27102	1.26962	1.26976	821	0	0
2022.01.05	20:30:00	1.26976	1.27026	1.26967	1.27025	634	0	1
2022.01.05	21:00:00	1.27025	1.27380	1.26986	1.27351	4065	0	0
2022.01.05	21:30:00	1.27348	1.27563	1.27324	1.27545	2541	0	1
2022.01.05	22:00:00	1.27547	1.27655	1.27528	1.27573	2185	0	0
2022.01.05	22:30:00	1.27573	1.27663	1.27534	1.27652	1915	0	1
2022.01.05	23:00:00	1.27653	1.27653	1.27573	1.27576	636	0	4
2022.01.05	23:30:00	1.27576	1.27609	1.27512	1.27551	542	0	7
2022.01.06	00:00:00	1.27523	1.27573	1.27470	1.27552	223	0	36
2022.01.06	00:30:00	1.27552	1.27566	1.27546	1.27565	533	0	42
2022.01.06	01:00:00	1.27566	1.27629	1.27546	1.27560	694	0	13
2022.01.06	01:30:00	1.27560	1.27601	1.27551	1.27601	444	0	10
2022.01.06	02:00:00	1.27603	1.27635	1.27581	1.27612	711	0	0
2022.01.06	02:30:00	1.27611	1.27663	1.27583	1.27631	706	0	0
2022.01.06	03:00:00	1.27631	1.27744	1.27623	1.27682	1031	0	1
2022.01.06	03:30:00	1.27683	1.27709	1.27623	1.27655	827	0	0
2022.01.06	04:00:00	1.27654	1.27771	1.27653	1.27755	1217	0	0
2022.01.06	04:30:00	1.27754	1.27757	1.27669	1.27669	919	0	2
2022.01.06	05:00:00	1.27669	1.27742	1.27669	1.27729	527	0	1
2022.01.06	05:30:00	1.27729	1.27835	1.27728	1.27824	1112	0	1
2022.01.06	06:00:00	1.27823	1.27876	1.27786	1.27874	817	0	1
2022.01.06	06:30:00	1.27874	1.27923	1.27870	1.27922	508	0	3
2022.01.06	07:00:00	1.27921	1.27977	1.27899	1.27900	565	0	1
2022.01.06	07:30:00	1.27901	1.27922	1.27872	1.27882	678	0	0
2022.01.06	08:00:00	1.27886	1.27942	1.27881	1.27938	901	0	0
2022.01.06	08:30:00	1.27938	1.28014	1.27903	1.28011	553	0	0
2022.01.06	09:00:00	1.28012	1.28053	1.27953	1.27967	1139	0	1
2022.01.06	09:30:00	1.27967	1.28051	1.27907	1.28044	1373	0	0
2022.01.06	10:00:00	1.28044	1.28112	1.27926	1.28082	1851	0	1
2022.01.06	10:30:00	1.28082	1.28133	1.28000	1.28041	1640	0	0
2022.01.06	11:00:00	1.28041	1.28070	1.27893	1.27906	1293	0	0
2022.01.06	11:30:00	1.27907	1.27909	1.27815	1.27845	1036	0	0
2022.01.06	12:00:00	1.27845	1.27862	1.27561	1.27591	1738	0	0
2022.01.06	12:30:00	1.27591	1.27655	1.27547	1.27651	2057	0	0
2022.01.06	13:00:00	1.27647	1.27720	1.27631	1.27698	1095	0	1
2022.01.06	13:30:00	1.27698	1.27785	1.27679	1.27773	1450	0	0
2022.01.06	14:00:00	1.27773	1.27779	1.27682	1.27701	1051	0	1
2022.01.06	14:30:00	1.27700	1.27778	1.27621	1.27653	1648	0	0
2022.01.06	15:00:00	1.27653	1.27773	1.27557	1.27575	1829	0	0
2022.01.06	15:30:00	1.27576	1.27664	1.27563	1.27641	1457	0	1
2022.01.06	16:00:00	1.27640	1.27697	1.27561	1.27686	2101	0	1
2022.01.06	16:30:00	1.27682	1.27687	1.27241	1.27610	3769	0	0
2022.01.06	17:00:00	1.27610	1.27860	1.27562	1.27673	3665	0	0
2022.01.06	17:30:00	1.27674	1.27711	1.27460	1.27529	3355	0	0
2022.01.06	18:00:00	1.27529	1.27582	1.27348	1.27358	3304	0	0
2022.01.06	18:30:00	1.27358	1.27424	1.27218	1.27267	2419	0	0
2022.01.06	19:00:00	1.27266	1.27293	1.27124	1.27139	2130	0	0
2022.01.06	19:30:00	1.27140	1.27216	1.27066	1.27187	1564	0	0
2022.01.06	20:00:00	1.27187	1.27262	1.27159	1.27246	1623	0	0
2022.01.06	20:30:00	1.27246	1.27315	1.27231	1.27254	919	0	0
2022.01.06	21:00:00	1.27251	1.27297	1.27214	1.27234	1316	0	1
2022.01.06	21:30:00	1.27234	1.27312	1.27193	1.27297	1372	0	1
2022.01.06	22:00:00	1.27298	1.27398	1.27279	1.27314	1628	0	1
2022.01.06	22:30:00	1.27314	1.27371	1.27260	1.27266	1282	0	1
2022.01.06	23:00:00	1.27267	1.27315	1.27241	1.27242	557	0	5
2022.01.06	23:30:00	1.27241	1.27276	1.27225	1.27268	552	0	7
2022.01.07	00:00:00	1.27218	1.27287	1.27195	1.27234	189	0	58
2022.01.07	00:30:00	1.27225	1.27246	1.27189	1.27229	563	0	39
2022.01.07	01:00:00	1.27230	1.27282	1.27207	1.27275	521	0	6
2022.01.07	01:30:00	1.27276	1.27297	1.27227	1.27296	324	0	9
2022.01.07	02:00:00	1.27295	1.27298	1.27182	1.27191	683	0	0
2022.01.07	02:30:00	1.27191	1.27207	1.27116	1.27120	483	0	0
2022.01.07	03:00:00	1.27120	1.27120	1.27065	1.27080	747	0	1
2022.01.07	03:30:00	1.27080	1.27129	1.27062	1.27084	807	0	1
2022.01.07	04:00:00	1.27084	1.27195	1.27080	1.27152	562	0	2
2022.01.07	04:30:00	1.27156	1.27236	1.27147	1.27161	479	0	0
2022.01.07	05:00:00	1.27163	1.27182	1.27099	1.27114	433	0	3
2022.01.07	05:30:00	1.27114	1.27146	1.27104	1.27132	601	0	4
2022.01.07	06:00:00	1.27132	1.27174	1.27118	1.27119	482	0	2
2022.01.07	06:30:00	1.27118	1.27136	1.27083	1.27104	385	0	0
2022.01.07	07:00:00	1.27104	1.27144	1.27083	1.27134	556	0	2
2022.01.07	07:30:00	1.27133	1.27139	1.27084	1.27107	659	0	0
2022.01.07	08:00:00	1.27106	1.27149	1.27082	1.27138	559	0	1
2022.01.07	08:30:00	1.27131	1.27169	1.27113	1.27114	666	0	0
2022.01.07	09:00:00	1.27113	1.27206	1.27103	1.27183	1061	0	2
2022.01.07	09:30:00	1.27182	1.27302	1.27173	1.27239	926	0	2
2022.01.07	10:00:00	1.27239	1.27308	1.27222	1.27238	1404	0	0
2022.01.07	10:30:00	1.27239	1.27306	1.27202	1.27219	1488	0	1
2022.01.07	11:00:00	1.27220	1.27278	1.27181	1.27197	1888	0	0
2022.01.07	11:30:00	1.27196	1.27200	1.27123	1.27132	768	0	2
2022.01.07	12:00:00	1.27132	1.27149	1.27060	1.27070	737	0	1
2022.01.07	12:30:00	1.27070	1.27130	1.27060	1.27130	786	0	3
2022.01.07	13:00:00	1.27132	1.27214	1.27129	1.27180	542	0	0
2022.01.07	13:30:00	1.27179	1.27196	1.27157	1.27186	943	0	0
2022.01.07	14:00:00	1.27185	1.27201	1.27157	1.27157	1062	0	0
2022.01.07	14:30:00	1.27157	1.27274	1.27157	1.27225	811	0	0
2022.01.07	15:00:00	1.27225	1.27230	1.27089	1.27108	1161	0	2
2022.01.07	15:30:00	1.27110	1.27245	1.26789	1.27223	5065	0	0
2022.01.07	16:00:00	1.27223	1.27262	1.27008	1.27067	2424	0	0
2022.01.07	16:30:00	1.27068	1.27211	1.26820	1.26864	3684	0	0
2022.01.07	17:00:00	1.26865	1.26882	1.26714	1.26736	3087	0	0
2022.01.07	17:30:00	1.26736	1.26869	1.26697	1.26746	3219	0	0
2022.01.07	18:00:00	1.26747	1.26758	1.26611	1.26627	2794	0	0
2022.01.07	18:30:00	1.26628	1.26630	1.26419	1.26426	2140	0	0
2022.01.07	19:00:00	1.26427	1.26564	1.26427	1.26537	1488	0	0
2022.01.07	19:30:00	1.26537	1.26584	1.26460	1.26474	884	0	0
2022.01.07	20:00:00	1.26476	1.26519	1.26444	1.26484	1153	0	1
2022.01.07	20:30:00	1.26485	1.26486	1.26377	1.26399	802	0	0
2022.01.07	21:00:00	1.26398	1.26456	1.26352	1.26375	902	0	0
2022.01.07	21:30:00	1.26375	1.26412	1.26322	1.26346	1330	0	0
2022.01.07	22:00:00	1.26344	1.26376	1.26318	1.26359	953	0	0
2022.01.07	22:30:00	1.26359	1.26427	1.26340	1.26415	905	0	0
2022.01.07	23:00:00	1.26414	1.26444	1.26351	1.26384	574	0	7
2022.01.07	23:30:00	1.26379	1.26471	1.26373	1.26426	388	0	10
2022.01.10	00:00:00	1.26351	1.26459	1.26331	1.26417	226	0	54
2022.01.10	00:30:00	1.26417	1.26469	1.26339	1.26449	300	0	42
2022.01.10	01:00:00	1.26449	1.26558	1.26325	1.26529	894	0	13
2022.01.10	01:30:00	1.26527	1.26535	1.26433	1.26471	331	0	10
2022.01.10	02:00:00	1.26471	1.26506	1.26444	1.26457	704	0	2
2022.01.10	02:30:00	1.26456	1.26463	1.26371	1.26401	568	0	1
2022.01.10	03:00:00	1.26401	1.26466	1.26376	1.26464	882	0	1
2022.01.10	03:30:00	1.26468	1.26490	1.26372	1.26379	920	0	1
2022.01.10	04:00:00	1.26380	1.26392	1.26343	1.26368	685	0	1
2022.01.10	04:30:00	1.26368	1.26456	1.26351	1.26443	799	0	0
2022.01.10	05:00:00	1.26443	1.26473	1.26419	1.26467	408	0	1
2022.01.10	05:30:00	1.26467	1.26494	1.26439	1.26441	363	0	2
2022.01.10	06:00:00	1.26443	1.26448	1.26382	1.26418	368	0	1
2022.01.10	06:30:00	1.26419	1.26453	1.26396	1.26432	261	0	3
2022.01.10	07:00:00	1.26433	1.26485	1.26425	1.26450	343	0	3
2022.01.10	07:30:00	1.26450	1.26493	1.26423	1.26426	352	0	0
2022.01.10	08:00:00	1.26426	1.26515	1.26418	1.26496	623	0	0
2022.01.10	08:30:00	1.26492	1.26527	1.26454	1.26454	696	0	0
2022.01.10	09:00:00	1.26457	1.26459	1.26395	1.26402	1397	0	0
2022.01.10	09:30:00	1.26402	1.26407	1.26302	1.26336	1221	0	0
2022.01.10	10:00:00	1.26334	1.26464	1.26322	1.26365	1961	0	0
2022.01.10	10:30:00	1.26365	1.26459	1.26310	1.26318	2007	0	0
2022.01.10	11:00:00	1.26318	1.26319	1.26198	1.26205	1069	0	2
2022.01.10	11:30:00	1.26205	1.26242	1.26155	1.26241	682	0	1
2022.01.10	12:00:00	1.26241	1.26255	1.26109	1.26113	1324	0	0
2022.01.10	12:30:00	1.26114	1.26229	1.26106	1.26215	1301	0	0
2022.01.10	13:00:00	1.26215	1.26301	1.26200	1.26293	1189	0	0
2022.01.10	13:30:00	1.26293	1.26320	1.26239	1.26304	1315	0	1
2022.01.10	14:00:00	1.26304	1.26481	1.26258	1.26423	1132	0	0
2022.01.10	14:30:00	1.26423	1.26636	1.26423	1.26609	1106	0	0
2022.01.10	15:00:00	1.26611	1.26676	1.26567	1.26591	1228	0	1
2022.01.10	15:30:00	1.26593	1.26651	1.26546	1.26638	1072	0	1
2022.01.10	16:00:00	1.26638	1.26746	1.26625	1.26723	1642	0	0
2022.01.10	16:30:00	1.26721	1.26882	1.26631	1.26809	3446	0	0
2022.01.10	17:00:00	1.26809	1.26940	1.26728	1.26919	3284	0	0
2022.01.10	17:30:00	1.26924	1.26940	1.26759	1.26772	2706	0	0
2022.01.10	18:00:00	1.26772	1.26886	1.26748	1.26782	2005	0	0
2022.01.10	18:30:00	1.26780	1.26877	1.26755	1.26782	1727	0	0
2022.01.10	19:00:00	1.26781	1.26918	1.26732	1.26917	1447	0	0
2022.01.10	19:30:00	1.26918	1.26960	1.26859	1.26937	1339	0	0
2022.01.10	20:00:00	1.26937	1.26973	1.26819	1.26860	1553	0	0
2022.01.10	20:30:00	1.26860	1.26891	1.26777	1.26804	897	0	1
2022.01.10	21:00:00	1.26801	1.26810	1.26732	1.26795	1271	0	0
2022.01.10	21:30:00	1.26793	1.26883	1.26772	1.26783	1065	0	1
2022.01.10	22:00:00	1.26784	1.26871	1.26773	1.26794	1128	0	1
2022.01.10	22:30:00	1.26795	1.26826	1.26699	1.26741	1143	0	0
2022.01.10	23:00:00	1.26741	1.26846	1.26730	1.26772	764	0	2
2022.01.10	23:30:00	1.26771	1.26792	1.26716	1.26753	543	0	7
2022.01.11	00:00:00	1.26753	1.26762	1.26638	1.26727	231	0	25
2022.01.11	00:30:00	1.26727	1.26787	1.26718	1.26758	526	0	56
2022.01.11	01:00:00	1.26751	1.26771	1.26705	1.26719	463	0	9
2022.01.11	01:30:00	1.26720	1.26743	1.26651	1.26656	302	0	8
2022.01.11	02:00:00	1.26656	1.26709	1.26651	1.26691	774	0	1
2022.01.11	02:30:00	1.26691	1.26692	1.26594	1.26615	626	0	0
2022.01.11	03:00:00	1.26615	1.26677	1.26590	1.26612	695	0	0
2022.01.11	03:30:00	1.26612	1.26679	1.26589	1.26662	1317	0	1
2022.01.11	04:00:00	1.26662	1.26687	1.26517	1.26527	659	0	0
2022.01.11	04:30:00	1.26527	1.26575	1.26520	1.26550	982	0	1
2022.01.11	05:00:00	1.26550	1.26555	1.26450	1.26458	414	0	0
2022.01.11	05:30:00	1.26457	1.26502	1.26455	1.26496	841	0	0
2022.01.11	06:00:00	1.26497	1.26548	1.26496	1.26515	792	0	2
2022.01.11	06:30:00	1.26514	1.26554	1.26502	1.26533	822	0	1
2022.01.11	07:00:00	1.26533	1.26550	1.26507	1.26536	722	0	0
2022.01.11	07:30:00	1.26536	1.26536	1.26469	1.26485	468	0	1
2022.01.11	08:00:00	1.26485	1.26538	1.26472	1.26524	854	0	2
2022.01.11	08:30:00	1.26517	1.26657	1.26512	1.26616	1142	0	0
2022.01.11	09:00:00	1.26615	1.26618	1.26460	1.26463	1700	0	0
2022.01.11	09:30:00	1.26463	1.26499	1.26432	1.26457	1420	0	1
2022.01.11	10:00:00	1.26457	1.26477	1.26335	1.26410	2233	0	0
2022.01.11	10:30:00	1.26410	1.26511	1.26405	1.26459	2601	0	0
2022.01.11	11:00:00	1.26459	1.26464	1.26326	1.26391	1701	0	0
2022.01.11	11:30:00	1.26391	1.26424	1.26305	1.26403	1813	0	0
2022.01.11	12:00:00	1.26404	1.26459	1.26349	1.26441	1831	0	0
2022.01.11	12:30:00	1.26440	1.26468	1.26392	1.26409	1525	0	0
2022.01.11	13:00:00	1.26409	1.26478	1.26400	1.26474	1220	0	0
2022.01.11	13:30:00	1.26475	1.26497	1.26338	1.26393	1045	0	0
2022.01.11	14:00:00	1.26390	1.26452	1.26340	1.26428	1188	0	0
2022.01.11	14:30:00	1.26429	1.26460	1.26386	1.26411	1165	0	0
2022.01.11	15:00:00	1.26410	1.26490	1.26337	1.26394	1512	0	0
2022.01.11	15:30:00	1.26395	1.26588	1.26338	1.26494	1576	0	0
2022.01.11	16:00:00	1.26494	1.26513	1.26433	1.26458	1776	0	0
2022.01.11	16:30:00	1.26458	1.26639	1.26451	1.26459	3707	0	0
2022.01.11	17:00:00	1.26459	1.26468	1.26208	1.26251	3305	0	0
2022.01.11	17:30:00	1.26256	1.26359	1.26135	1.26292	3552	0	0
2022.01.11	18:00:00	1.26290	1.26291	1.25994	1.26098	2713	0	0
2022.01.11	18:30:00	1.26098	1.26098	1.25964	1.25978	1599	0	0
2022.01.11	19:00:00	1.25979	1.26066	1.25881	1.25950	1478	0	0
2022.01.11	19:30:00	1.25950	1.25952	1.25861	1.25877	981	0	0
2022.01.11	20:00:00	1.25876	1.25921	1.25812	1.25836	1110	0	0
2022.01.11	20:30:00	1.25836	1.25837	1.25669	1.25701	1038	0	0
2022.01.11	21:00:00	1.25702	1.25822	1.25700	1.25822	1284	0	0
2022.01.11	21:30:00	1.25826	1.25855	1.25783	1.25824	748	0	0
2022.01.11	22:00:00	1.25819	1.25840	1.25766	1.25766	620	0	0
2022.01.11	22:30:00	1.25766	1.25809	1.25737	1.25766	984	0	0
2022.01.11	23:00:00	1.25766	1.25789	1.25713	1.25725	547	0	2
2022.01.11	23:30:00	1.25722	1.25751	1.25677	1.25719	700	0	6
2022.01.12	00:00:00	1.25695	1.25732	1.25682	1.25698	295	0	25
2022.01.12	00:30:00	1.25698	1.25741	1.25697	1.25729	660	0	39
2022.01.12	01:00:00	1.25729	1.25732	1.25686	1.25724	434	0	8
2022.01.12	01:30:00	1.25724	1.25772	1.25693	1.25771	311	0	9
2022.01.12	02:00:00	1.25771	1.25797	1.25715	1.25738	361	0	2
2022.01.12	02:30:00	1.25745	1.25750	1.25649	1.25667	379	0	1
2022.01.12	03:00:00	1.25667	1.25710	1.25647	1.25684	551	0	0
2022.01.12	03:30:00	1.25685	1.25687	1.25606	1.25671	1024	0	0
2022.01.12	04:00:00	1.25670	1.25681	1.25524	1.25528	905	0	0
2022.01.12	04:30:00	1.25527	1.25632	1.25525	1.25543	548	0	1
2022.01.12	05:00:00	1.25547	1.25568	1.25541	1.25544	560	0	0
2022.01.12	05:30:00	1.25544	1.25551	1.25515	1.25528	304	0	0
2022.01.12	06:00:00	1.25529	1.25542	1.25516	1.25524	245	0	0
2022.01.12	06:30:00	1.25523	1.25544	1.25514	1.25538	287	0	1
2022.01.12	07:00:00	1.25539	1.25545	1.25509	1.25517	185	0	0
2022.01.12	07:30:00	1.25519	1.25541	1.25458	1.25540	509	0	0
