<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2023.04.04	02:00:00	1.24155	1.24240	1.24155	1.24240	910	0	7
2023.04.04	02:30:00	1.24235	1.24250	1.24199	1.24199	870	0	7
2023.04.04	03:00:00	1.24200	1.24227	1.24153	1.24218	2628	0	7
2023.04.04	03:30:00	1.24219	1.24223	1.24049	1.24107	2596	0	6
2023.04.04	04:00:00	1.24107	1.24125	1.24047	1.24068	3080	0	7
2023.04.04	04:30:00	1.24067	1.24098	1.23986	1.24030	2721	0	7
2023.04.04	05:00:00	1.24029	1.24073	1.23998	1.24040	2472	0	5
2023.04.04	05:30:00	1.24039	1.24075	1.23997	1.24031	1803	0	5
2023.04.04	06:00:00	1.24031	1.24041	1.24000	1.24010	1831	0	6
2023.04.04	06:30:00	1.24009	1.24060	1.24008	1.24042	1979	0	7
2023.04.04	07:00:00	1.24044	1.24103	1.24035	1.24070	1716	0	2
2023.04.04	07:30:00	1.24070	1.24146	1.24018	1.24103	2391	0	4
2023.04.04	08:00:00	1.24102	1.24114	1.24049	1.24062	1644	0	4
2023.04.04	08:30:00	1.24063	1.24073	1.23950	1.24013	1966	0	4
2023.04.04	09:00:00	1.24012	1.24122	1.23999	1.24119	3130	0	3
2023.04.04	09:30:00	1.24120	1.24279	1.24076	1.24244	3313	0	3
2023.04.04	10:00:00	1.24244	1.24463	1.24227	1.24423	3789	0	4
2023.04.04	10:30:00	1.24421	1.24746	1.24331	1.24695	5088	0	1
2023.04.04	11:00:00	1.24697	1.24812	1.24619	1.24651	3809	0	4
2023.04.04	11:30:00	1.24650	1.24756	1.24619	1.24751	3390	0	4
2023.04.04	12:00:00	1.24751	1.25105	1.24720	1.25001	4350	0	1
2023.04.04	12:30:00	1.25001	1.25213	1.24975	1.25118	4367	0	4
2023.04.04	13:00:00	1.25117	1.25130	1.24951	1.25101	3224	0	4
2023.04.04	13:30:00	1.25101	1.25130	1.24958	1.25040	2250	0	4
2023.04.04	14:00:00	1.25040	1.25057	1.24845	1.24917	2314	0	4
2023.04.04	14:30:00	1.24916	1.24971	1.24800	1.24808	1916	0	3
2023.04.04	15:00:00	1.24809	1.24880	1.24770	1.24810	2104	0	4
2023.04.04	15:30:00	1.24810	1.24832	1.24658	1.24710	2812	0	4
2023.04.04	16:00:00	1.24711	1.24819	1.24706	1.24782	2921	0	3
2023.04.04	16:30:00	1.24780	1.24924	1.24761	1.24803	3272	0	4
2023.04.04	17:00:00	1.24805	1.25173	1.24804	1.25077	7868	0	1
2023.04.04	17:30:00	1.25078	1.25253	1.25017	1.25148	5128	0	0
2023.04.04	18:00:00	1.25148	1.25153	1.24928	1.24928	4310	0	3
2023.04.04	18:30:00	1.24928	1.25055	1.24868	1.24980	3921	0	4
2023.04.04	19:00:00	1.24980	1.25019	1.24870	1.24926	3168	0	4
2023.04.04	19:30:00	1.24926	1.24983	1.24884	1.24942	1569	0	4
2023.04.04	20:00:00	1.24942	1.24989	1.24903	1.24947	1841	0	5
2023.04.04	20:30:00	1.24947	1.24962	1.24889	1.24920	1147	0	2
2023.04.04	21:00:00	1.24918	1.24985	1.24909	1.24952	909	0	4
2023.04.04	21:30:00	1.24952	1.24990	1.24936	1.24984	1030	0	0
2023.04.04	22:00:00	1.24984	1.24990	1.24928	1.24940	1785	0	4
2023.04.04	22:30:00	1.24941	1.24990	1.24941	1.24986	1280	0	5
2023.04.04	23:00:00	1.24985	1.25006	1.24972	1.24998	304	0	5
2023.04.04	23:30:00	1.24998	1.25020	1.24996	1.25010	208	0	6
2023.04.05	00:00:00	1.24981	1.25026	1.24981	1.25019	85	0	8
2023.04.05	00:30:00	1.25009	1.25027	1.24981	1.24990	73	0	8
2023.04.05	01:00:00	1.24990	1.25015	1.24977	1.25006	653	0	8
2023.04.05	01:30:00	1.25010	1.25080	1.25005	1.25010	694	0	8
2023.04.05	02:00:00	1.25012	1.25053	1.25010	1.25050	547	0	7
2023.04.05	02:30:00	1.25050	1.25067	1.24954	1.24987	653	0	7
2023.04.05	03:00:00	1.24984	1.25104	1.24973	1.25086	2436	0	7
2023.04.05	03:30:00	1.25084	1.25101	1.24831	1.24854	1734	0	6
2023.04.05	04:00:00	1.24854	1.24961	1.24851	1.24921	1401	0	7
2023.04.05	04:30:00	1.24921	1.24946	1.24870	1.24878	1007	0	6
2023.04.05	05:00:00	1.24878	1.25055	1.24878	1.24956	3337	0	7
2023.04.05	05:30:00	1.24957	1.25015	1.24956	1.24978	2551	0	7
2023.04.05	06:00:00	1.24979	1.24994	1.24947	1.24977	2569	0	7
2023.04.05	06:30:00	1.24978	1.24978	1.24866	1.24903	2204	0	7
2023.04.05	07:00:00	1.24906	1.24906	1.24838	1.24859	1753	0	4
2023.04.05	07:30:00	1.24859	1.24887	1.24842	1.24849	1650	0	4
2023.04.05	08:00:00	1.24849	1.24864	1.24808	1.24810	1644	0	4
2023.04.05	08:30:00	1.24810	1.24953	1.24786	1.24922	3148	0	3
2023.04.05	09:00:00	1.24923	1.24933	1.24819	1.24849	3507	0	4
2023.04.05	09:30:00	1.24849	1.24889	1.24794	1.24840	2901	0	4
2023.04.05	10:00:00	1.24841	1.25144	1.24839	1.25087	3176	0	3
2023.04.05	10:30:00	1.25086	1.25098	1.24862	1.24867	3618	0	3
2023.04.05	11:00:00	1.24866	1.24886	1.24754	1.24806	4146	0	3
2023.04.05	11:30:00	1.24805	1.24913	1.24700	1.24880	3449	0	4
2023.04.05	12:00:00	1.24880	1.24942	1.24655	1.24657	3314	0	3
2023.04.05	12:30:00	1.24657	1.24844	1.24610	1.24820	2708	0	3
2023.04.05	13:00:00	1.24820	1.24843	1.24688	1.24752	2915	0	4
2023.04.05	13:30:00	1.24752	1.24753	1.24614	1.24705	3399	0	4
2023.04.05	14:00:00	1.24705	1.24729	1.24555	1.24725	2942	0	4
2023.04.05	14:30:00	1.24725	1.24800	1.24723	1.24729	2354	0	3
2023.04.05	15:00:00	1.24728	1.24910	1.24704	1.24839	5063	0	1
2023.04.05	15:30:00	1.24837	1.24938	1.24823	1.24896	3884	0	3
2023.04.05	16:00:00	1.24897	1.24937	1.24693	1.24709	3635	0	4
2023.04.05	16:30:00	1.24708	1.24884	1.24706	1.24800	4004	0	1
2023.04.05	17:00:00	1.24800	1.25105	1.24584	1.24669	7142	0	1
2023.04.05	17:30:00	1.24669	1.24699	1.24326	1.24481	6612	0	3
2023.04.05	18:00:00	1.24480	1.24723	1.24449	1.24666	4816	0	3
2023.04.05	18:30:00	1.24666	1.24792	1.24657	1.24677	1987	0	4
2023.04.05	19:00:00	1.24681	1.24704	1.24578	1.24598	1516	0	3
2023.04.05	19:30:00	1.24598	1.24617	1.24479	1.24522	2734	0	4
2023.04.05	20:00:00	1.24523	1.24596	1.24465	1.24582	1788	0	4
2023.04.05	20:30:00	1.24581	1.24626	1.24522	1.24626	1008	0	2
2023.04.05	21:00:00	1.24627	1.24663	1.24564	1.24575	1725	0	5
2023.04.05	21:30:00	1.24574	1.24639	1.24564	1.24633	1413	0	5
2023.04.05	22:00:00	1.24633	1.24634	1.24559	1.24566	1051	0	3
2023.04.05	22:30:00	1.24566	1.24607	1.24566	1.24588	1066	0	3
2023.04.05	23:00:00	1.24589	1.24605	1.24555	1.24566	317	0	5
2023.04.05	23:30:00	1.24565	1.24620	1.24565	1.24595	242	0	6
2023.04.06	00:00:00	1.24594	1.24608	1.24489	1.24564	47	0	19
2023.04.06	00:30:00	1.24560	1.24616	1.24560	1.24598	756	0	8
2023.04.06	01:00:00	1.24598	1.24634	1.24598	1.24620	814	0	8
2023.04.06	01:30:00	1.24620	1.24666	1.24620	1.24651	549	0	8
2023.04.06	02:00:00	1.24646	1.24663	1.24628	1.24654	384	0	7
2023.04.06	02:30:00	1.24651	1.24663	1.24620	1.24621	452	0	7
2023.04.06	03:00:00	1.24621	1.24642	1.24569	1.24575	1575	0	7
2023.04.06	03:30:00	1.24575	1.24576	1.24478	1.24481	1071	0	7
2023.04.06	04:00:00	1.24481	1.24484	1.24371	1.24442	1403	0	7
2023.04.06	04:30:00	1.24444	1.24469	1.24428	1.24437	993	0	7
2023.04.06	05:00:00	1.24438	1.24456	1.24411	1.24416	1298	0	7
2023.04.06	05:30:00	1.24416	1.24424	1.24368	1.24402	1545	0	7
2023.04.06	06:00:00	1.24402	1.24439	1.24390	1.24419	1460	0	7
2023.04.06	06:30:00	1.24419	1.24454	1.24412	1.24451	994	0	5
