<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2022.04.04	08:00:00	0.84219	0.84229	0.84203	0.84210	552	0	3
2022.04.04	08:30:00	0.84209	0.84210	0.84173	0.84176	717	0	3
2022.04.04	09:00:00	0.84176	0.84196	0.84115	0.84137	1297	0	1
2022.04.04	09:30:00	0.84138	0.84143	0.84071	0.84094	1433	0	2
2022.04.04	10:00:00	0.84095	0.84111	0.84003	0.84006	2160	0	2
2022.04.04	10:30:00	0.84006	0.84059	0.84001	0.84031	1825	0	1
2022.04.04	11:00:00	0.84032	0.84090	0.83998	0.84090	2411	0	1
2022.04.04	11:30:00	0.84088	0.84135	0.84024	0.84040	1404	0	1
2022.04.04	12:00:00	0.84039	0.84073	0.83992	0.84012	1620	0	1
2022.04.04	12:30:00	0.84012	0.84038	0.83916	0.83922	1741	0	1
2022.04.04	13:00:00	0.83925	0.83953	0.83893	0.83950	1723	0	1
2022.04.04	13:30:00	0.83949	0.84022	0.83922	0.84012	1811	0	1
2022.04.04	14:00:00	0.84011	0.84022	0.83973	0.83994	2033	0	1
2022.04.04	14:30:00	0.83991	0.84012	0.83943	0.83966	1767	0	1
2022.04.04	15:00:00	0.83967	0.83978	0.83857	0.83930	2560	0	1
2022.04.04	15:30:00	0.83931	0.83949	0.83875	0.83919	1856	0	1
2022.04.04	16:00:00	0.83919	0.83942	0.83822	0.83846	1678	0	1
2022.04.04	16:30:00	0.83844	0.83851	0.83768	0.83798	2390	0	1
2022.04.04	17:00:00	0.83794	0.83798	0.83699	0.83715	2034	0	1
2022.04.04	17:30:00	0.83716	0.83848	0.83662	0.83831	2479	0	1
2022.04.04	18:00:00	0.83834	0.83877	0.83775	0.83814	1782	0	1
2022.04.04	18:30:00	0.83815	0.83849	0.83778	0.83812	1372	0	1
2022.04.04	19:00:00	0.83812	0.83817	0.83759	0.83784	1246	0	1
2022.04.04	19:30:00	0.83783	0.83799	0.83740	0.83747	1156	0	1
2022.04.04	20:00:00	0.83747	0.83767	0.83722	0.83742	1151	0	1
2022.04.04	20:30:00	0.83742	0.83756	0.83685	0.83690	1105	0	1
2022.04.04	21:00:00	0.83692	0.83726	0.83632	0.83643	1040	0	1
2022.04.04	21:30:00	0.83642	0.83658	0.83618	0.83654	817	0	2
2022.04.04	22:00:00	0.83654	0.83664	0.83622	0.83627	814	0	3
2022.04.04	22:30:00	0.83629	0.83676	0.83621	0.83642	731	0	2
2022.04.04	23:00:00	0.83642	0.83666	0.83641	0.83656	371	0	3
2022.04.04	23:30:00	0.83654	0.83669	0.83631	0.83654	469	0	5
2022.04.05	00:00:00	0.83655	0.83663	0.83532	0.83617	130	0	23
2022.04.05	00:30:00	0.83621	0.83650	0.83607	0.83645	190	0	29
2022.04.05	01:00:00	0.83645	0.83680	0.83602	0.83674	557	0	9
2022.04.05	01:30:00	0.83674	0.83684	0.83657	0.83664	444	0	14
2022.04.05	02:00:00	0.83660	0.83676	0.83660	0.83672	209	0	3
2022.04.05	02:30:00	0.83671	0.83701	0.83668	0.83699	350	0	2
