<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2023.05.12	08:00:00	0.87234	0.87322	0.87041	0.87082	15947	0	1
2023.05.12	12:00:00	0.87081	0.87141	0.86934	0.87055	15983	0	0
2023.05.12	16:00:00	0.87055	0.87164	0.86971	0.87151	22002	0	1
2023.05.12	20:00:00	0.87152	0.87197	0.87122	0.87162	8338	0	0
2023.05.15	00:00:00	0.87063	0.87184	0.87056	0.87169	5522	0	0
2023.05.15	04:00:00	0.87168	0.87190	0.87134	0.87164	9042	0	1
2023.05.15	08:00:00	0.87164	0.87175	0.87023	0.87026	13695	0	1
2023.05.15	12:00:00	0.87026	0.87045	0.86910	0.86979	15142	0	1
2023.05.15	16:00:00	0.86980	0.86992	0.86773	0.86801	15235	0	1
2023.05.15	20:00:00	0.86801	0.86829	0.86780	0.86805	6414	0	0
2023.05.16	00:00:00	0.86792	0.86857	0.86706	0.86844	3698	0	0
2023.05.16	04:00:00	0.86844	0.86877	0.86833	0.86876	7760	0	1
2023.05.16	08:00:00	0.86876	0.87185	0.86837	0.86974	17218	0	1
2023.05.16	12:00:00	0.86972	0.87007	0.86878	0.86958	15335	0	0
2023.05.16	16:00:00	0.86958	0.87076	0.86847	0.87036	20228	0	0
2023.05.16	20:00:00	0.87036	0.87054	0.87000	0.87007	7692	0	0
2023.05.17	00:00:00	0.86994	0.87080	0.86893	0.87062	4973	0	0
2023.05.17	04:00:00	0.87061	0.87074	0.87016	0.87068	8290	0	1
2023.05.17	08:00:00	0.87068	0.87209	0.87057	0.87137	17125	0	1
2023.05.17	12:00:00	0.87136	0.87138	0.86800	0.86802	15868	0	1
2023.05.17	16:00:00	0.86802	0.86880	0.86702	0.86705	19047	0	0
2023.05.17	20:00:00	0.86705	0.86823	0.86704	0.86802	8896	0	0
2023.05.18	00:00:00	0.86780	0.86858	0.86677	0.86845	4337	0	0
2023.05.18	04:00:00	0.86846	0.86874	0.86828	0.86841	10834	0	1
2023.05.18	08:00:00	0.86842	0.86998	0.86824	0.86966	16322	0	1
2023.05.18	12:00:00	0.86967	0.87021	0.86813	0.86844	16083	0	1
2023.05.18	16:00:00	0.86844	0.86863	0.86709	0.86828	20072	0	0
2023.05.18	20:00:00	0.86827	0.86856	0.86795	0.86806	9033	0	0
2023.05.19	00:00:00	0.86775	0.86847	0.86763	0.86793	5622	0	0
2023.05.19	04:00:00	0.86793	0.86860	0.86783	0.86825	10972	0	1
2023.05.19	08:00:00	0.86825	0.86956	0.86803	0.86940	15373	0	0
2023.05.19	12:00:00	0.86939	0.86945	0.86779	0.86804	18327	0	1
2023.05.19	16:00:00	0.86805	0.86848	0.86684	0.86799	22717	0	0
2023.05.19	20:00:00	0.86800	0.86846	0.86773	0.86811	8875	0	0
2023.05.22	00:00:00	0.86749	0.86877	0.86727	0.86819	5310	0	0
2023.05.22	04:00:00	0.86820	0.86862	0.86812	0.86845	12073	0	1
2023.05.22	08:00:00	0.86845	0.86993	0.86841	0.86890	16243	0	0
2023.05.22	12:00:00	0.86890	0.86961	0.86811	0.86833	15341	0	1
2023.05.22	16:00:00	0.86833	0.87046	0.86830	0.87030	18407	0	1
2023.05.22	20:00:00	0.87030	0.87037	0.86932	0.86937	7951	0	0
2023.05.23	00:00:00	0.86920	0.86965	0.86824	0.86914	5836	0	0
2023.05.23	04:00:00	0.86915	0.86944	0.86904	0.86926	10351	0	1
2023.05.23	08:00:00	0.86927	0.87189	0.86916	0.87056	18641	0	1
2023.05.23	12:00:00	0.87056	0.87110	0.86932	0.86950	16459	0	1
2023.05.23	16:00:00	0.86950	0.86966	0.86689	0.86721	20191	0	1
2023.05.23	20:00:00	0.86721	0.86821	0.86714	0.86751	7972	0	0
2023.05.24	00:00:00	0.86743	0.86768	0.86670	0.86698	5652	0	0
2023.05.24	04:00:00	0.86698	0.86759	0.86689	0.86693	10429	0	1
2023.05.24	08:00:00	0.86693	0.86920	0.86489	0.86759	19909	0	1
2023.05.24	12:00:00	0.86759	0.87057	0.86742	0.86995	19818	0	0
2023.05.24	16:00:00	0.86995	0.87096	0.86923	0.86942	21848	0	0
2023.05.24	20:00:00	0.86942	0.87004	0.86932	0.86934	11558	0	0
2023.05.25	00:00:00	0.86922	0.86973	0.86875	0.86951	7131	0	0
2023.05.25	04:00:00	0.86950	0.87057	0.86944	0.86979	10283	0	1
2023.05.25	08:00:00	0.86979	0.87012	0.86698	0.86700	16314	0	1
2023.05.25	12:00:00	0.86699	0.86854	0.86656	0.86852	18156	0	1
2023.05.25	16:00:00	0.86851	0.87037	0.86739	0.87029	19747	0	1
2023.05.25	20:00:00	0.87029	0.87057	0.86989	0.87047	8734	0	0
2023.05.26	00:00:00	0.87027	0.87087	0.86781	0.87042	6006	0	0
2023.05.26	04:00:00	0.87042	0.87098	0.87014	0.87068	9712	0	1
2023.05.26	08:00:00	0.87068	0.87075	0.86796	0.86878	16531	0	0
2023.05.26	12:00:00	0.86878	0.86903	0.86767	0.86833	18033	0	1
2023.05.26	16:00:00	0.86833	0.86927	0.86792	0.86849	20554	0	0
2023.05.26	20:00:00	0.86849	0.86891	0.86835	0.86848	6887	0	0
2023.05.29	00:00:00	0.86763	0.86874	0.86757	0.86824	5814	0	0
2023.05.29	04:00:00	0.86824	0.86914	0.86822	0.86893	9032	0	1
2023.05.29	08:00:00	0.86892	0.86950	0.86811	0.86857	11395	0	1
2023.05.29	12:00:00	0.86856	0.86865	0.86768	0.86783	8100	0	1
2023.05.29	16:00:00	0.86783	0.86794	0.86667	0.86675	5632	0	1
2023.05.29	20:00:00	0.86675	0.86681	0.86656	0.86673	2870	0	0
2023.05.30	00:00:00	0.86648	0.86735	0.86631	0.86675	6959	0	0
2023.05.30	04:00:00	0.86676	0.86714	0.86641	0.86655	11222	0	1
2023.05.30	08:00:00	0.86655	0.86684	0.86462	0.86494	17330	0	0
2023.05.30	12:00:00	0.86493	0.86513	0.86284	0.86309	19944	0	0
2023.05.30	16:00:00	0.86309	0.86499	0.86283	0.86473	18062	0	0
2023.05.30	20:00:00	0.86473	0.86526	0.86465	0.86483	7963	0	0
2023.05.31	00:00:00	0.86448	0.86502	0.86275	0.86418	5308	0	0
2023.05.31	04:00:00	0.86418	0.86443	0.86325	0.86329	10772	0	1
2023.05.31	08:00:00	0.86329	0.86363	0.86259	0.86298	18306	0	0
2023.05.31	12:00:00	0.86300	0.86417	0.86295	0.86385	14766	0	1
2023.05.31	16:00:00	0.86386	0.86405	0.85849	0.85883	26094	0	0
2023.05.31	20:00:00	0.85884	0.85949	0.85835	0.85901	14473	0	0
2023.06.01	00:00:00	0.85891	0.85942	0.85837	0.85911	7048	0	0
2023.06.01	04:00:00	0.85911	0.85964	0.85909	0.85916	11280	0	1
2023.06.01	08:00:00	0.85917	0.86026	0.85838	0.85969	16532	0	1
2023.06.01	12:00:00	0.85969	0.86044	0.85771	0.85774	19149	0	0
2023.06.01	16:00:00	0.85772	0.85859	0.85674	0.85852	22756	0	1
2023.06.01	20:00:00	0.85852	0.85920	0.85838	0.85911	8695	0	0
2023.06.02	00:00:00	0.85900	0.85949	0.85838	0.85919	5796	0	0
2023.06.02	04:00:00	0.85920	0.85923	0.85828	0.85902	8491	0	1
2023.06.02	08:00:00	0.85901	0.85964	0.85880	0.85945	13690	0	1
2023.06.02	12:00:00	0.85945	0.85993	0.85847	0.85884	18209	0	1
2023.06.02	16:00:00	0.85884	0.86040	0.85783	0.86026	22570	0	0
