<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2022.01.03	08:30:00	0.84007	0.84010	0.83992	0.84002	169	0	3
2022.01.03	08:45:00	0.84002	0.84011	0.83982	0.83984	141	0	3
2022.01.03	09:00:00	0.83986	0.84031	0.83986	0.83990	393	0	1
2022.01.03	09:15:00	0.83990	0.83996	0.83969	0.83972	228	0	3
2022.01.03	09:30:00	0.83972	0.83998	0.83967	0.83998	264	0	2
2022.01.03	09:45:00	0.83998	0.84045	0.83965	0.84022	594	0	3
2022.01.03	10:00:00	0.84022	0.84022	0.83922	0.83975	915	0	1
2022.01.03	10:15:00	0.83975	0.83985	0.83898	0.83902	489	0	1
2022.01.03	10:30:00	0.83902	0.83923	0.83867	0.83897	506	0	1
2022.01.03	10:45:00	0.83896	0.83925	0.83872	0.83911	822	0	1
2022.01.03	11:00:00	0.83909	0.83956	0.83904	0.83943	633	0	1
2022.01.03	11:15:00	0.83942	0.83961	0.83877	0.83884	587	0	3
2022.01.03	11:30:00	0.83883	0.83961	0.83866	0.83954	681	0	2
2022.01.03	11:45:00	0.83954	0.84002	0.83938	0.83980	599	0	1
2022.01.03	12:00:00	0.83980	0.84005	0.83965	0.83995	581	0	2
2022.01.03	12:15:00	0.83996	0.84001	0.83978	0.83996	463	0	1
2022.01.03	12:30:00	0.83996	0.84017	0.83993	0.84005	428	0	1
2022.01.03	12:45:00	0.84005	0.84067	0.84005	0.84044	590	0	1
2022.01.03	13:00:00	0.84042	0.84046	0.84010	0.84042	654	0	3
2022.01.03	13:15:00	0.84042	0.84069	0.84038	0.84058	542	0	2
2022.01.03	13:30:00	0.84058	0.84066	0.84023	0.84048	486	0	2
2022.01.03	13:45:00	0.84048	0.84057	0.84019	0.84047	502	0	1
2022.01.03	14:00:00	0.84047	0.84070	0.84011	0.84067	584	0	3
2022.01.03	14:15:00	0.84067	0.84077	0.84041	0.84060	523	0	1
2022.01.03	14:30:00	0.84060	0.84081	0.84025	0.84069	716	0	1
2022.01.03	14:45:00	0.84066	0.84101	0.84047	0.84097	633	0	2
2022.01.03	15:00:00	0.84098	0.84132	0.84070	0.84131	780	0	2
2022.01.03	15:15:00	0.84131	0.84183	0.84104	0.84162	810	0	1
2022.01.03	15:30:00	0.84162	0.84182	0.84124	0.84144	1095	0	1
2022.01.03	15:45:00	0.84146	0.84172	0.84125	0.84157	882	0	2
2022.01.03	16:00:00	0.84157	0.84167	0.84095	0.84096	968	0	1
2022.01.03	16:15:00	0.84096	0.84111	0.84048	0.84061	1214	0	1
2022.01.03	16:30:00	0.84059	0.84083	0.84000	0.84015	1234	0	1
2022.01.03	16:45:00	0.84014	0.84047	0.83977	0.83994	1770	0	2
2022.01.03	17:00:00	0.83996	0.84059	0.83978	0.84004	1424	0	1
2022.01.03	17:15:00	0.84005	0.84066	0.83995	0.84036	1191	0	1
2022.01.03	17:30:00	0.84035	0.84103	0.84029	0.84075	1314	0	1
2022.01.03	17:45:00	0.84075	0.84079	0.83965	0.83967	1218	0	1
2022.01.03	18:00:00	0.83968	0.84052	0.83954	0.84030	938	0	1
2022.01.03	18:15:00	0.84030	0.84053	0.83905	0.83911	1102	0	1
2022.01.03	18:30:00	0.83912	0.83929	0.83847	0.83855	1102	0	1
2022.01.03	18:45:00	0.83855	0.83869	0.83779	0.83829	1096	0	1
2022.01.03	19:00:00	0.83829	0.83832	0.83733	0.83745	890	0	1
2022.01.03	19:15:00	0.83745	0.83771	0.83720	0.83758	834	0	1
2022.01.03	19:30:00	0.83757	0.83782	0.83735	0.83747	413	0	1
2022.01.03	19:45:00	0.83750	0.83772	0.83730	0.83759	366	0	2
2022.01.03	20:00:00	0.83759	0.83777	0.83743	0.83754	396	0	3
2022.01.03	20:15:00	0.83754	0.83784	0.83748	0.83776	337	0	1
2022.01.03	20:30:00	0.83776	0.83784	0.83765	0.83784	277	0	3
2022.01.03	20:45:00	0.83784	0.83795	0.83768	0.83795	302	0	3
2022.01.03	21:00:00	0.83794	0.83804	0.83777	0.83794	389	0	1
2022.01.03	21:15:00	0.83793	0.83794	0.83774	0.83785	406	0	1
2022.01.03	21:30:00	0.83786	0.83806	0.83779	0.83788	404	0	1
2022.01.03	21:45:00	0.83788	0.83800	0.83773	0.83783	602	0	1
2022.01.03	22:00:00	0.83782	0.83811	0.83778	0.83806	473	0	2
2022.01.03	22:15:00	0.83803	0.83824	0.83790	0.83808	237	0	3
2022.01.03	22:30:00	0.83808	0.83830	0.83803	0.83825	341	0	2
2022.01.03	22:45:00	0.83820	0.83839	0.83794	0.83805	492	0	2
2022.01.03	23:00:00	0.83805	0.83813	0.83788	0.83804	255	0	4
2022.01.03	23:15:00	0.83805	0.83810	0.83798	0.83808	138	0	4
2022.01.03	23:30:00	0.83808	0.83824	0.83800	0.83814	116	0	5
2022.01.03	23:45:00	0.83813	0.83823	0.83801	0.83801	313	0	5
2022.01.04	00:00:00	0.83797	0.83804	0.83714	0.83735	97	0	33
2022.01.04	00:15:00	0.83763	0.83763	0.83715	0.83737	62	0	84
2022.01.04	00:30:00	0.83736	0.83778	0.83736	0.83755	255	0	67
2022.01.04	00:45:00	0.83756	0.83782	0.83749	0.83768	329	0	76
2022.01.04	01:00:00	0.83769	0.83810	0.83765	0.83806	436	0	17
2022.01.04	01:15:00	0.83807	0.83818	0.83786	0.83796	285	0	12
2022.01.04	01:30:00	0.83797	0.83807	0.83771	0.83790	272	0	12
2022.01.04	01:45:00	0.83796	0.83822	0.83792	0.83822	143	0	10
2022.01.04	02:00:00	0.83822	0.83890	0.83819	0.83881	453	0	1
2022.01.04	02:15:00	0.83882	0.83895	0.83871	0.83874	168	0	3
2022.01.04	02:30:00	0.83878	0.83892	0.83876	0.83885	99	0	4
2022.01.04	02:45:00	0.83885	0.83905	0.83876	0.83879	215	0	3
2022.01.04	03:00:00	0.83879	0.83888	0.83864	0.83870	177	0	3
2022.01.04	03:15:00	0.83869	0.83880	0.83845	0.83849	165	0	7
2022.01.04	03:30:00	0.83849	0.83869	0.83846	0.83862	163	0	3
2022.01.04	03:45:00	0.83862	0.83877	0.83844	0.83869	250	0	7
2022.01.04	04:00:00	0.83869	0.83905	0.83867	0.83894	177	0	1
2022.01.04	04:15:00	0.83895	0.83899	0.83876	0.83890	194	0	2
2022.01.04	04:30:00	0.83889	0.83907	0.83888	0.83903	140	0	2
2022.01.04	04:45:00	0.83903	0.83905	0.83873	0.83884	285	0	2
2022.01.04	05:00:00	0.83883	0.83914	0.83877	0.83896	211	0	3
2022.01.04	05:15:00	0.83896	0.83915	0.83896	0.83904	249	0	3
2022.01.04	05:30:00	0.83904	0.83923	0.83902	0.83918	159	0	3
2022.01.04	05:45:00	0.83918	0.83921	0.83903	0.83907	141	0	3
2022.01.04	06:00:00	0.83909	0.83913	0.83896	0.83897	168	0	2
2022.01.04	06:15:00	0.83896	0.83910	0.83896	0.83906	99	0	3
2022.01.04	06:30:00	0.83905	0.83910	0.83878	0.83885	199	0	3
2022.01.04	06:45:00	0.83884	0.83893	0.83873	0.83892	159	0	3
2022.01.04	07:00:00	0.83892	0.83928	0.83891	0.83907	339	0	2
2022.01.04	07:15:00	0.83907	0.83923	0.83894	0.83923	176	0	2
2022.01.04	07:30:00	0.83923	0.83930	0.83891	0.83894	206	0	2
2022.01.04	07:45:00	0.83894	0.83932	0.83894	0.83932	140	0	1
2022.01.04	08:00:00	0.83932	0.83944	0.83916	0.83916	255	0	1
2022.01.04	08:15:00	0.83920	0.83930	0.83896	0.83906	190	0	3
2022.01.04	08:30:00	0.83905	0.83911	0.83876	0.83888	182	0	3
2022.01.04	08:45:00	0.83890	0.83902	0.83866	0.83877	418	0	2
2022.01.04	09:00:00	0.83877	0.83877	0.83834	0.83838	384	0	2
2022.01.04	09:15:00	0.83840	0.83842	0.83801	0.83806	416	0	2
2022.01.04	09:30:00	0.83805	0.83809	0.83762	0.83768	533	0	2
2022.01.04	09:45:00	0.83768	0.83777	0.83707	0.83711	783	0	2
2022.01.04	10:00:00	0.83711	0.83731	0.83672	0.83707	1247	0	1
2022.01.04	10:15:00	0.83708	0.83753	0.83687	0.83737	881	0	1
2022.01.04	10:30:00	0.83737	0.83766	0.83717	0.83730	692	0	1
2022.01.04	10:45:00	0.83729	0.83732	0.83648	0.83678	761	0	2
2022.01.04	11:00:00	0.83678	0.83707	0.83646	0.83694	883	0	1
2022.01.04	11:15:00	0.83697	0.83724	0.83661	0.83679	797	0	1
2022.01.04	11:30:00	0.83679	0.83723	0.83650	0.83655	929	0	1
2022.01.04	11:45:00	0.83656	0.83672	0.83617	0.83650	767	0	1
2022.01.04	12:00:00	0.83649	0.83719	0.83649	0.83663	800	0	1
2022.01.04	12:15:00	0.83663	0.83712	0.83624	0.83683	838	0	1
2022.01.04	12:30:00	0.83683	0.83714	0.83644	0.83677	732	0	1
2022.01.04	12:45:00	0.83679	0.83682	0.83614	0.83661	681	0	1
2022.01.04	13:00:00	0.83661	0.83712	0.83646	0.83688	697	0	2
2022.01.04	13:15:00	0.83688	0.83697	0.83633	0.83646	726	0	2
2022.01.04	13:30:00	0.83646	0.83654	0.83587	0.83589	721	0	1
2022.01.04	13:45:00	0.83589	0.83623	0.83553	0.83554	690	0	1
2022.01.04	14:00:00	0.83555	0.83650	0.83555	0.83630	833	0	1
2022.01.04	14:15:00	0.83629	0.83656	0.83609	0.83637	1018	0	1
2022.01.04	14:30:00	0.83637	0.83660	0.83615	0.83655	850	0	1
2022.01.04	14:45:00	0.83652	0.83652	0.83605	0.83607	656	0	1
2022.01.04	15:00:00	0.83607	0.83639	0.83588	0.83615	799	0	1
2022.01.04	15:15:00	0.83615	0.83644	0.83603	0.83642	997	0	1
2022.01.04	15:30:00	0.83641	0.83641	0.83574	0.83589	902	0	1
2022.01.04	15:45:00	0.83589	0.83593	0.83457	0.83461	928	0	1
2022.01.04	16:00:00	0.83460	0.83514	0.83422	0.83504	939	0	1
2022.01.04	16:15:00	0.83504	0.83529	0.83451	0.83456	931	0	1
2022.01.04	16:30:00	0.83456	0.83466	0.83413	0.83424	1163	0	1
2022.01.04	16:45:00	0.83425	0.83497	0.83412	0.83477	1053	0	1
2022.01.04	17:00:00	0.83478	0.83488	0.83397	0.83421	1634	0	1
2022.01.04	17:15:00	0.83419	0.83536	0.83417	0.83501	1310	0	1
2022.01.04	17:30:00	0.83501	0.83556	0.83493	0.83519	1373	0	1
2022.01.04	17:45:00	0.83520	0.83523	0.83436	0.83439	1886	0	1
2022.01.04	18:00:00	0.83443	0.83525	0.83422	0.83445	1670	0	1
2022.01.04	18:15:00	0.83446	0.83494	0.83408	0.83427	1066	0	1
2022.01.04	18:30:00	0.83425	0.83434	0.83360	0.83397	1047	0	1
2022.01.04	18:45:00	0.83396	0.83404	0.83358	0.83400	742	0	1
2022.01.04	19:00:00	0.83401	0.83412	0.83376	0.83378	481	0	1
2022.01.04	19:15:00	0.83378	0.83394	0.83364	0.83389	446	0	1
2022.01.04	19:30:00	0.83389	0.83416	0.83377	0.83406	458	0	1
2022.01.04	19:45:00	0.83405	0.83445	0.83385	0.83430	394	0	1
2022.01.04	20:00:00	0.83432	0.83440	0.83410	0.83434	309	0	1
2022.01.04	20:15:00	0.83434	0.83439	0.83415	0.83421	268	0	1
2022.01.04	20:30:00	0.83421	0.83447	0.83417	0.83438	434	0	2
2022.01.04	20:45:00	0.83439	0.83448	0.83410	0.83417	465	0	1
2022.01.04	21:00:00	0.83417	0.83436	0.83413	0.83422	510	0	1
2022.01.04	21:15:00	0.83422	0.83443	0.83413	0.83428	415	0	1
2022.01.04	21:30:00	0.83428	0.83448	0.83413	0.83418	304	0	1
2022.01.04	21:45:00	0.83418	0.83430	0.83391	0.83397	489	0	1
2022.01.04	22:00:00	0.83397	0.83407	0.83383	0.83403	393	0	1
2022.01.04	22:15:00	0.83403	0.83414	0.83394	0.83398	279	0	2
2022.01.04	22:30:00	0.83398	0.83431	0.83397	0.83402	280	0	2
2022.01.04	22:45:00	0.83398	0.83413	0.83392	0.83411	383	0	1
2022.01.04	23:00:00	0.83412	0.83415	0.83391	0.83402	328	0	2
2022.01.04	23:15:00	0.83402	0.83415	0.83398	0.83398	145	0	2
2022.01.04	23:30:00	0.83397	0.83407	0.83390	0.83398	133	0	5
2022.01.04	23:45:00	0.83397	0.83429	0.83397	0.83413	475	0	5
2022.01.05	00:00:00	0.83413	0.83413	0.83337	0.83355	74	0	35
2022.01.05	00:15:00	0.83354	0.83389	0.83346	0.83386	125	0	83
2022.01.05	00:30:00	0.83402	0.83403	0.83372	0.83393	131	0	59
2022.01.05	00:45:00	0.83393	0.83402	0.83388	0.83395	93	0	65
2022.01.05	01:00:00	0.83397	0.83429	0.83381	0.83414	291	0	12
2022.01.05	01:15:00	0.83413	0.83421	0.83403	0.83411	195	0	5
2022.01.05	01:30:00	0.83411	0.83414	0.83397	0.83397	189	0	5
2022.01.05	01:45:00	0.83397	0.83399	0.83380	0.83393	228	0	3
2022.01.05	02:00:00	0.83393	0.83397	0.83381	0.83395	184	0	3
2022.01.05	02:15:00	0.83393	0.83398	0.83386	0.83387	242	0	3
2022.01.05	02:30:00	0.83386	0.83399	0.83371	0.83396	160	0	3
2022.01.05	02:45:00	0.83397	0.83397	0.83347	0.83353	304	0	1
2022.01.05	03:00:00	0.83353	0.83393	0.83349	0.83388	314	0	2
2022.01.05	03:15:00	0.83391	0.83394	0.83368	0.83381	339	0	1
2022.01.05	03:30:00	0.83378	0.83385	0.83368	0.83377	172	0	3
2022.01.05	03:45:00	0.83377	0.83390	0.83351	0.83352	370	0	1
2022.01.05	04:00:00	0.83351	0.83391	0.83347	0.83383	330	0	1
2022.01.05	04:15:00	0.83384	0.83426	0.83383	0.83423	237	0	1
2022.01.05	04:30:00	0.83423	0.83436	0.83416	0.83436	174	0	1
2022.01.05	04:45:00	0.83436	0.83464	0.83436	0.83449	232	0	2
2022.01.05	05:00:00	0.83450	0.83461	0.83442	0.83460	176	0	2
2022.01.05	05:15:00	0.83460	0.83483	0.83455	0.83478	236	0	1
2022.01.05	05:30:00	0.83476	0.83494	0.83473	0.83484	213	0	1
2022.01.05	05:45:00	0.83484	0.83493	0.83472	0.83472	137	0	1
2022.01.05	06:00:00	0.83473	0.83476	0.83460	0.83467	204	0	2
2022.01.05	06:15:00	0.83470	0.83479	0.83456	0.83457	280	0	1
2022.01.05	06:30:00	0.83460	0.83472	0.83450	0.83472	214	0	2
2022.01.05	06:45:00	0.83471	0.83486	0.83464	0.83465	269	0	2
2022.01.05	07:00:00	0.83467	0.83472	0.83449	0.83462	171	0	1
2022.01.05	07:15:00	0.83462	0.83478	0.83453	0.83473	91	0	3
2022.01.05	07:30:00	0.83473	0.83484	0.83473	0.83477	111	0	3
2022.01.05	07:45:00	0.83476	0.83488	0.83476	0.83481	160	0	1
2022.01.05	08:00:00	0.83481	0.83486	0.83461	0.83468	126	0	3
2022.01.05	08:15:00	0.83469	0.83495	0.83469	0.83492	297	0	1
2022.01.05	08:30:00	0.83492	0.83502	0.83486	0.83493	281	0	1
2022.01.05	08:45:00	0.83493	0.83498	0.83460	0.83460	240	0	1
2022.01.05	09:00:00	0.83460	0.83498	0.83459	0.83485	251	0	1
2022.01.05	09:15:00	0.83485	0.83511	0.83442	0.83502	377	0	1
2022.01.05	09:30:00	0.83502	0.83518	0.83478	0.83479	387	0	2
2022.01.05	09:45:00	0.83475	0.83498	0.83442	0.83467	415	0	1
2022.01.05	10:00:00	0.83468	0.83498	0.83398	0.83462	724	0	1
2022.01.05	10:15:00	0.83462	0.83514	0.83437	0.83446	719	0	1
2022.01.05	10:30:00	0.83446	0.83458	0.83419	0.83429	702	0	1
2022.01.05	10:45:00	0.83429	0.83443	0.83403	0.83436	757	0	1
2022.01.05	11:00:00	0.83436	0.83472	0.83421	0.83445	635	0	2
2022.01.05	11:15:00	0.83445	0.83536	0.83430	0.83469	791	0	1
2022.01.05	11:30:00	0.83468	0.83515	0.83449	0.83485	540	0	2
2022.01.05	11:45:00	0.83485	0.83558	0.83477	0.83558	714	0	2
2022.01.05	12:00:00	0.83554	0.83572	0.83515	0.83515	919	0	2
2022.01.05	12:15:00	0.83515	0.83577	0.83495	0.83538	833	0	1
2022.01.05	12:30:00	0.83538	0.83605	0.83527	0.83605	788	0	1
2022.01.05	12:45:00	0.83605	0.83608	0.83534	0.83557	478	0	1
2022.01.05	13:00:00	0.83556	0.83585	0.83537	0.83568	522	0	2
2022.01.05	13:15:00	0.83569	0.83614	0.83544	0.83598	511	0	1
2022.01.05	13:30:00	0.83598	0.83624	0.83548	0.83554	622	0	1
2022.01.05	13:45:00	0.83554	0.83589	0.83551	0.83584	551	0	1
2022.01.05	14:00:00	0.83584	0.83609	0.83542	0.83557	592	0	1
2022.01.05	14:15:00	0.83556	0.83619	0.83547	0.83563	848	0	2
2022.01.05	14:30:00	0.83563	0.83583	0.83537	0.83557	611	0	1
2022.01.05	14:45:00	0.83560	0.83576	0.83503	0.83507	557	0	1
2022.01.05	15:00:00	0.83507	0.83545	0.83494	0.83541	839	0	1
2022.01.05	15:15:00	0.83541	0.83552	0.83472	0.83488	1636	0	1
2022.01.05	15:30:00	0.83487	0.83562	0.83485	0.83542	1058	0	1
2022.01.05	15:45:00	0.83542	0.83586	0.83526	0.83580	1013	0	1
2022.01.05	16:00:00	0.83580	0.83608	0.83558	0.83587	833	0	1
2022.01.05	16:15:00	0.83589	0.83637	0.83586	0.83616	853	0	1
2022.01.05	16:30:00	0.83617	0.83662	0.83575	0.83623	1216	0	1
2022.01.05	16:45:00	0.83623	0.83681	0.83616	0.83676	1021	0	1
2022.01.05	17:00:00	0.83677	0.83724	0.83654	0.83680	1178	0	1
2022.01.05	17:15:00	0.83677	0.83681	0.83601	0.83643	1040	0	1
2022.01.05	17:30:00	0.83642	0.83660	0.83615	0.83629	975	0	1
2022.01.05	17:45:00	0.83629	0.83630	0.83549	0.83571	1284	0	1
2022.01.05	18:00:00	0.83570	0.83617	0.83544	0.83595	980	0	2
2022.01.05	18:15:00	0.83597	0.83624	0.83479	0.83488	1056	0	1
2022.01.05	18:30:00	0.83489	0.83515	0.83479	0.83506	741	0	1
2022.01.05	18:45:00	0.83503	0.83527	0.83489	0.83509	742	0	1
2022.01.05	19:00:00	0.83509	0.83524	0.83501	0.83504	595	0	1
2022.01.05	19:15:00	0.83507	0.83509	0.83478	0.83483	646	0	1
2022.01.05	19:30:00	0.83483	0.83501	0.83463	0.83486	566	0	1
2022.01.05	19:45:00	0.83486	0.83511	0.83459	0.83462	544	0	1
2022.01.05	20:00:00	0.83462	0.83472	0.83433	0.83445	536	0	1
2022.01.05	20:15:00	0.83444	0.83444	0.83400	0.83410	580	0	1
2022.01.05	20:30:00	0.83410	0.83446	0.83399	0.83431	338	0	1
2022.01.05	20:45:00	0.83438	0.83458	0.83434	0.83450	382	0	1
2022.01.05	21:00:00	0.83450	0.83459	0.83377	0.83379	1980	0	1
2022.01.05	21:15:00	0.83379	0.83414	0.83371	0.83400	1225	0	1
2022.01.05	21:30:00	0.83401	0.83446	0.83386	0.83444	1203	0	1
2022.01.05	21:45:00	0.83444	0.83444	0.83399	0.83408	1093	0	1
2022.01.05	22:00:00	0.83409	0.83434	0.83401	0.83403	1057	0	3
2022.01.05	22:15:00	0.83403	0.83437	0.83398	0.83433	709	0	1
2022.01.05	22:30:00	0.83434	0.83445	0.83421	0.83442	611	0	2
2022.01.05	22:45:00	0.83442	0.83480	0.83442	0.83472	679	0	2
2022.01.05	23:00:00	0.83473	0.83477	0.83452	0.83460	274	0	2
2022.01.05	23:15:00	0.83458	0.83471	0.83452	0.83458	206	0	3
2022.01.05	23:30:00	0.83458	0.83468	0.83452	0.83457	134	0	4
2022.01.05	23:45:00	0.83457	0.83472	0.83423	0.83446	488	0	5
2022.01.06	00:00:00	0.83412	0.83414	0.83357	0.83403	90	0	95
2022.01.06	00:15:00	0.83394	0.83449	0.83373	0.83442	73	0	43
2022.01.06	00:30:00	0.83444	0.83450	0.83401	0.83435	92	0	26
2022.01.06	00:45:00	0.83444	0.83445	0.83435	0.83444	46	0	32
2022.01.06	01:00:00	0.83439	0.83451	0.83429	0.83438	227	0	5
2022.01.06	01:15:00	0.83438	0.83444	0.83432	0.83439	142	0	10
2022.01.06	01:30:00	0.83440	0.83454	0.83438	0.83445	191	0	5
2022.01.06	01:45:00	0.83445	0.83449	0.83432	0.83441	169	0	5
2022.01.06	02:00:00	0.83441	0.83464	0.83437	0.83460	188	0	3
2022.01.06	02:15:00	0.83460	0.83479	0.83459	0.83472	93	0	7
2022.01.06	02:30:00	0.83472	0.83487	0.83467	0.83483	127	0	3
2022.01.06	02:45:00	0.83483	0.83508	0.83456	0.83465	249	0	2
2022.01.06	03:00:00	0.83466	0.83508	0.83462	0.83479	248	0	3
2022.01.06	03:15:00	0.83481	0.83494	0.83477	0.83477	194	0	3
2022.01.06	03:30:00	0.83478	0.83489	0.83467	0.83485	179	0	3
2022.01.06	03:45:00	0.83485	0.83516	0.83483	0.83501	163	0	3
2022.01.06	04:00:00	0.83501	0.83535	0.83494	0.83529	336	0	1
2022.01.06	04:15:00	0.83526	0.83541	0.83519	0.83535	301	0	1
2022.01.06	04:30:00	0.83534	0.83543	0.83523	0.83532	261	0	1
2022.01.06	04:45:00	0.83531	0.83537	0.83518	0.83523	351	0	3
2022.01.06	05:00:00	0.83519	0.83546	0.83509	0.83535	315	0	2
2022.01.06	05:15:00	0.83535	0.83570	0.83524	0.83536	275	0	3
2022.01.06	05:30:00	0.83536	0.83556	0.83536	0.83552	230	0	3
2022.01.06	05:45:00	0.83549	0.83586	0.83543	0.83571	355	0	2
2022.01.06	06:00:00	0.83571	0.83605	0.83571	0.83574	236	0	3
2022.01.06	06:15:00	0.83577	0.83598	0.83570	0.83596	290	0	2
2022.01.06	06:30:00	0.83597	0.83624	0.83586	0.83615	356	0	2
2022.01.06	06:45:00	0.83616	0.83632	0.83612	0.83623	334	0	3
2022.01.06	07:00:00	0.83623	0.83625	0.83582	0.83583	213	0	2
2022.01.06	07:15:00	0.83583	0.83599	0.83572	0.83572	232	0	3
2022.01.06	07:30:00	0.83572	0.83601	0.83572	0.83584	141	0	3
2022.01.06	07:45:00	0.83584	0.83592	0.83567	0.83578	264	0	2
2022.01.06	08:00:00	0.83578	0.83583	0.83555	0.83563	228	0	2
2022.01.06	08:15:00	0.83563	0.83567	0.83530	0.83544	228	0	7
2022.01.06	08:30:00	0.83547	0.83584	0.83540	0.83582	269	0	3
2022.01.06	08:45:00	0.83582	0.83597	0.83565	0.83589	434	0	1
2022.01.06	09:00:00	0.83589	0.83594	0.83517	0.83525	445	0	2
2022.01.06	09:15:00	0.83525	0.83561	0.83518	0.83561	549	0	1
2022.01.06	09:30:00	0.83561	0.83589	0.83545	0.83549	702	0	2
2022.01.06	09:45:00	0.83551	0.83633	0.83548	0.83628	728	0	1
2022.01.06	10:00:00	0.83626	0.83652	0.83590	0.83617	1217	0	1
2022.01.06	10:15:00	0.83616	0.83694	0.83600	0.83688	881	0	1
2022.01.06	10:30:00	0.83690	0.83719	0.83642	0.83658	946	0	1
2022.01.06	10:45:00	0.83658	0.83721	0.83598	0.83644	860	0	2
2022.01.06	11:00:00	0.83644	0.83673	0.83621	0.83661	879	0	1
2022.01.06	11:15:00	0.83658	0.83689	0.83633	0.83659	801	0	1
2022.01.06	11:30:00	0.83659	0.83675	0.83638	0.83652	519	0	1
2022.01.06	11:45:00	0.83653	0.83666	0.83612	0.83665	736	0	1
2022.01.06	12:00:00	0.83666	0.83695	0.83657	0.83687	808	0	1
2022.01.06	12:15:00	0.83687	0.83711	0.83642	0.83671	834	0	1
2022.01.06	12:30:00	0.83670	0.83672	0.83606	0.83610	787	0	2
2022.01.06	12:45:00	0.83610	0.83622	0.83572	0.83611	734	0	1
2022.01.06	13:00:00	0.83612	0.83648	0.83585	0.83633	707	0	2
2022.01.06	13:15:00	0.83633	0.83653	0.83588	0.83592	608	0	1
2022.01.06	13:30:00	0.83591	0.83598	0.83524	0.83554	768	0	1
2022.01.06	13:45:00	0.83554	0.83603	0.83554	0.83572	700	0	2
2022.01.06	14:00:00	0.83572	0.83597	0.83513	0.83540	909	0	1
2022.01.06	14:15:00	0.83538	0.83558	0.83514	0.83554	927	0	2
2022.01.06	14:30:00	0.83554	0.83575	0.83526	0.83571	791	0	1
2022.01.06	14:45:00	0.83571	0.83597	0.83549	0.83554	1011	0	1
2022.01.06	15:00:00	0.83553	0.83601	0.83553	0.83595	1112	0	1
2022.01.06	15:15:00	0.83595	0.83645	0.83565	0.83616	1132	0	1
2022.01.06	15:30:00	0.83615	0.83643	0.83533	0.83547	1291	0	1
2022.01.06	15:45:00	0.83549	0.83612	0.83545	0.83577	1263	0	2
2022.01.06	16:00:00	0.83577	0.83608	0.83544	0.83562	1286	0	1
2022.01.06	16:15:00	0.83562	0.83607	0.83557	0.83563	1144	0	1
