<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2022.01.03	12:15:00	1.13578	1.13598	1.13546	1.13557	479	0	1
2022.01.03	12:30:00	1.13556	1.13559	1.13505	1.13518	511	0	0
2022.01.03	12:45:00	1.13514	1.13593	1.13514	1.13551	624	0	0
2022.01.03	13:00:00	1.13555	1.13583	1.13515	1.13576	787	0	1
2022.01.03	13:15:00	1.13576	1.13661	1.13571	1.13605	659	0	1
2022.01.03	13:30:00	1.13605	1.13625	1.13576	1.13586	648	0	0
2022.01.03	13:45:00	1.13586	1.13587	1.13518	1.13557	718	0	1
2022.01.03	14:00:00	1.13558	1.13563	1.13498	1.13555	749	0	0
2022.01.03	14:15:00	1.13555	1.13563	1.13499	1.13539	607	0	1
2022.01.03	14:30:00	1.13539	1.13539	1.13471	1.13511	808	0	0
2022.01.03	14:45:00	1.13510	1.13595	1.13481	1.13585	1052	0	0
2022.01.03	15:00:00	1.13585	1.13589	1.13500	1.13554	1142	0	0
2022.01.03	15:15:00	1.13554	1.13631	1.13508	1.13628	1189	0	0
2022.01.03	15:30:00	1.13629	1.13640	1.13474	1.13522	1350	0	0
2022.01.03	15:45:00	1.13522	1.13533	1.13456	1.13504	1090	0	1
2022.01.03	16:00:00	1.13504	1.13519	1.13373	1.13381	946	0	0
2022.01.03	16:15:00	1.13381	1.13389	1.13246	1.13261	1304	0	0
2022.01.03	16:30:00	1.13261	1.13291	1.13230	1.13238	1606	0	0
2022.01.03	16:45:00	1.13238	1.13239	1.13000	1.13062	1843	0	0
2022.01.03	17:00:00	1.13066	1.13094	1.13020	1.13046	1665	0	0
2022.01.03	17:15:00	1.13044	1.13094	1.12916	1.12959	1542	0	0
2022.01.03	17:30:00	1.12958	1.12999	1.12928	1.12999	1338	0	0
2022.01.03	17:45:00	1.12999	1.13014	1.12904	1.12918	1534	0	0
2022.01.03	18:00:00	1.12919	1.12971	1.12910	1.12964	1194	0	0
2022.01.03	18:15:00	1.12965	1.12988	1.12888	1.12927	1207	0	1
2022.01.03	18:30:00	1.12926	1.12957	1.12862	1.12866	1218	0	1
2022.01.03	18:45:00	1.12867	1.12916	1.12830	1.12888	1152	0	0
2022.01.03	19:00:00	1.12888	1.12902	1.12829	1.12845	663	0	0
2022.01.03	19:15:00	1.12845	1.12863	1.12795	1.12816	780	0	0
2022.01.03	19:30:00	1.12815	1.12851	1.12795	1.12846	358	0	0
2022.01.03	19:45:00	1.12846	1.12870	1.12820	1.12837	444	0	0
2022.01.03	20:00:00	1.12837	1.12883	1.12829	1.12877	459	0	0
2022.01.03	20:15:00	1.12877	1.12918	1.12864	1.12909	299	0	0
2022.01.03	20:30:00	1.12909	1.12964	1.12906	1.12964	371	0	0
2022.01.03	20:45:00	1.12964	1.12969	1.12937	1.12948	302	0	0
2022.01.03	21:00:00	1.12948	1.12984	1.12936	1.12984	287	0	1
2022.01.03	21:15:00	1.12984	1.12984	1.12959	1.12979	440	0	0
2022.01.03	21:30:00	1.12979	1.12995	1.12948	1.12956	310	0	0
2022.01.03	21:45:00	1.12955	1.12993	1.12948	1.12970	556	0	0
2022.01.03	22:00:00	1.12967	1.12990	1.12959	1.12962	424	0	0
2022.01.03	22:15:00	1.12962	1.12991	1.12959	1.12966	273	0	1
2022.01.03	22:30:00	1.12966	1.13003	1.12959	1.12964	515	0	0
2022.01.03	22:45:00	1.12963	1.12975	1.12938	1.12963	537	0	0
2022.01.03	23:00:00	1.12963	1.12970	1.12941	1.12962	223	0	1
2022.01.03	23:15:00	1.12961	1.12970	1.12956	1.12969	84	0	4
2022.01.03	23:30:00	1.12969	1.12989	1.12965	1.12976	115	0	5
2022.01.03	23:45:00	1.12976	1.12989	1.12962	1.12971	150	0	7
2022.01.04	00:00:00	1.12961	1.12961	1.12921	1.12923	137	0	13
2022.01.04	00:15:00	1.12923	1.12946	1.12920	1.12931	665	0	19
2022.01.04	00:30:00	1.12931	1.12956	1.12931	1.12938	799	0	17
2022.01.04	00:45:00	1.12939	1.12951	1.12930	1.12938	1420	0	25
2022.01.04	01:00:00	1.12940	1.12975	1.12940	1.12973	477	0	7
2022.01.04	01:15:00	1.12974	1.12993	1.12974	1.12988	218	0	7
2022.01.04	01:30:00	1.12988	1.13017	1.12945	1.12985	263	0	7
2022.01.04	01:45:00	1.12984	1.13016	1.12975	1.13016	125	0	7
2022.01.04	02:00:00	1.13016	1.13063	1.13011	1.13063	497	0	0
2022.01.04	02:15:00	1.13063	1.13068	1.13037	1.13038	162	0	0
2022.01.04	02:30:00	1.13039	1.13053	1.13035	1.13045	187	0	0
2022.01.04	02:45:00	1.13046	1.13061	1.13036	1.13055	212	0	0
2022.01.04	03:00:00	1.13054	1.13090	1.13051	1.13082	292	0	0
2022.01.04	03:15:00	1.13082	1.13087	1.13049	1.13059	295	0	0
2022.01.04	03:30:00	1.13061	1.13063	1.13033	1.13044	359	0	1
2022.01.04	03:45:00	1.13044	1.13069	1.13017	1.13066	308	0	0
2022.01.04	04:00:00	1.13066	1.13072	1.13053	1.13056	268	0	0
2022.01.04	04:15:00	1.13056	1.13082	1.13045	1.13064	229	0	1
2022.01.04	04:30:00	1.13064	1.13094	1.13059	1.13092	240	0	1
2022.01.04	04:45:00	1.13094	1.13094	1.12998	1.13023	435	0	0
2022.01.04	05:00:00	1.13023	1.13044	1.13001	1.13004	309	0	0
2022.01.04	05:15:00	1.13005	1.13023	1.12948	1.12993	427	0	0
2022.01.04	05:30:00	1.12993	1.13017	1.12989	1.13013	275	0	1
2022.01.04	05:45:00	1.13011	1.13017	1.12975	1.12978	281	0	0
2022.01.04	06:00:00	1.12977	1.13013	1.12961	1.13007	226	0	0
2022.01.04	06:15:00	1.13007	1.13007	1.12990	1.13000	203	0	0
2022.01.04	06:30:00	1.13001	1.13058	1.12998	1.13026	270	0	0
2022.01.04	06:45:00	1.13026	1.13026	1.13002	1.13007	255	0	1
2022.01.04	07:00:00	1.13007	1.13055	1.13005	1.13053	349	0	0
2022.01.04	07:15:00	1.13053	1.13058	1.13032	1.13039	152	0	0
2022.01.04	07:30:00	1.13039	1.13055	1.13027	1.13028	178	0	0
2022.01.04	07:45:00	1.13028	1.13049	1.13015	1.13049	179	0	0
2022.01.04	08:00:00	1.13049	1.13073	1.13002	1.13002	353	0	0
2022.01.04	08:15:00	1.13002	1.13012	1.12939	1.12948	312	0	0
2022.01.04	08:30:00	1.12948	1.12981	1.12937	1.12951	298	0	0
2022.01.04	08:45:00	1.12951	1.12964	1.12921	1.12932	384	0	0
2022.01.04	09:00:00	1.12932	1.12944	1.12861	1.12869	593	0	1
2022.01.04	09:15:00	1.12869	1.12897	1.12849	1.12860	561	0	0
2022.01.04	09:30:00	1.12861	1.12894	1.12837	1.12871	733	0	0
2022.01.04	09:45:00	1.12871	1.12933	1.12833	1.12917	893	0	0
2022.01.04	10:00:00	1.12917	1.12999	1.12875	1.12998	1398	0	0
2022.01.04	10:15:00	1.12998	1.13001	1.12926	1.12964	1102	0	0
2022.01.04	10:30:00	1.12963	1.12977	1.12912	1.12955	918	0	0
2022.01.04	10:45:00	1.12954	1.12978	1.12888	1.12893	747	0	0
2022.01.04	11:00:00	1.12897	1.12973	1.12830	1.12970	1113	0	0
2022.01.04	11:15:00	1.12970	1.13068	1.12969	1.13056	859	0	1
2022.01.04	11:30:00	1.13056	1.13081	1.13017	1.13017	760	0	1
2022.01.04	11:45:00	1.13012	1.13046	1.12967	1.13022	891	0	0
2022.01.04	12:00:00	1.13022	1.13057	1.12987	1.13025	807	0	0
2022.01.04	12:15:00	1.13026	1.13049	1.13000	1.13024	673	0	0
2022.01.04	12:30:00	1.13024	1.13048	1.12981	1.13038	680	0	0
2022.01.04	12:45:00	1.13038	1.13050	1.12946	1.12948	627	0	0
2022.01.04	13:00:00	1.12949	1.12966	1.12886	1.12896	797	0	0
2022.01.04	13:15:00	1.12897	1.12897	1.12794	1.12815	968	0	0
2022.01.04	13:30:00	1.12815	1.12856	1.12767	1.12830	1084	0	1
2022.01.04	13:45:00	1.12830	1.12855	1.12758	1.12761	928	0	0
2022.01.04	14:00:00	1.12758	1.12811	1.12749	1.12804	1094	0	0
2022.01.04	14:15:00	1.12801	1.12835	1.12723	1.12766	1254	0	0
2022.01.04	14:30:00	1.12766	1.12814	1.12750	1.12758	1004	0	0
2022.01.04	14:45:00	1.12759	1.12785	1.12726	1.12729	812	0	0
2022.01.04	15:00:00	1.12729	1.12806	1.12729	1.12785	888	0	0
2022.01.04	15:15:00	1.12785	1.12898	1.12763	1.12891	1093	0	0
2022.01.04	15:30:00	1.12891	1.12891	1.12795	1.12817	1027	0	0
2022.01.04	15:45:00	1.12817	1.12822	1.12761	1.12801	934	0	0
2022.01.04	16:00:00	1.12800	1.12874	1.12777	1.12863	948	0	0
2022.01.04	16:15:00	1.12862	1.12882	1.12813	1.12814	1046	0	0
2022.01.04	16:30:00	1.12814	1.12853	1.12784	1.12832	1204	0	0
2022.01.04	16:45:00	1.12834	1.12873	1.12822	1.12846	1103	0	0
2022.01.04	17:00:00	1.12846	1.12947	1.12834	1.12945	1842	0	0
2022.01.04	17:15:00	1.12945	1.13165	1.12945	1.13118	1703	0	0
2022.01.04	17:30:00	1.13116	1.13226	1.13109	1.13224	1647	0	0
2022.01.04	17:45:00	1.13222	1.13225	1.13089	1.13090	2146	0	0
2022.01.04	18:00:00	1.13092	1.13158	1.12992	1.13039	1981	0	0
2022.01.04	18:15:00	1.13039	1.13074	1.12891	1.12921	1373	0	0
2022.01.04	18:30:00	1.12918	1.12955	1.12855	1.12908	1107	0	0
2022.01.04	18:45:00	1.12910	1.12949	1.12893	1.12947	883	0	0
2022.01.04	19:00:00	1.12947	1.12962	1.12897	1.12914	619	0	0
2022.01.04	19:15:00	1.12911	1.12956	1.12909	1.12921	442	0	0
2022.01.04	19:30:00	1.12924	1.12934	1.12881	1.12898	492	0	0
2022.01.04	19:45:00	1.12898	1.12950	1.12894	1.12937	418	0	0
2022.01.04	20:00:00	1.12938	1.12946	1.12899	1.12915	363	0	0
2022.01.04	20:15:00	1.12915	1.12940	1.12910	1.12920	342	0	0
2022.01.04	20:30:00	1.12919	1.12919	1.12845	1.12850	375	0	0
2022.01.04	20:45:00	1.12848	1.12885	1.12794	1.12803	582	0	0
2022.01.04	21:00:00	1.12803	1.12853	1.12782	1.12849	701	0	0
2022.01.04	21:15:00	1.12850	1.12907	1.12846	1.12892	391	0	0
2022.01.04	21:30:00	1.12891	1.12932	1.12885	1.12888	371	0	0
2022.01.04	21:45:00	1.12888	1.12906	1.12869	1.12878	509	0	0
2022.01.04	22:00:00	1.12878	1.12895	1.12855	1.12895	421	0	0
2022.01.04	22:15:00	1.12895	1.12896	1.12821	1.12821	360	0	0
2022.01.04	22:30:00	1.12822	1.12876	1.12819	1.12849	444	0	0
2022.01.04	22:45:00	1.12850	1.12852	1.12808	1.12847	525	0	0
2022.01.04	23:00:00	1.12847	1.12861	1.12813	1.12828	315	0	1
2022.01.04	23:15:00	1.12828	1.12839	1.12819	1.12835	139	0	4
2022.01.04	23:30:00	1.12835	1.12841	1.12810	1.12811	154	0	5
2022.01.04	23:45:00	1.12811	1.12874	1.12811	1.12862	302	0	7
2022.01.05	00:00:00	1.12852	1.12867	1.12808	1.12830	105	0	18
2022.01.05	00:15:00	1.12848	1.12855	1.12828	1.12841	137	0	22
2022.01.05	00:30:00	1.12839	1.12848	1.12833	1.12841	127	0	26
2022.01.05	00:45:00	1.12841	1.12845	1.12835	1.12838	109	0	29
2022.01.05	01:00:00	1.12838	1.12866	1.12831	1.12852	257	0	7
2022.01.05	01:15:00	1.12852	1.12857	1.12839	1.12842	111	0	7
2022.01.05	01:30:00	1.12841	1.12850	1.12828	1.12838	132	0	7
2022.01.05	01:45:00	1.12838	1.12847	1.12817	1.12829	149	0	7
2022.01.05	02:00:00	1.12829	1.12858	1.12824	1.12849	156	0	0
2022.01.05	02:15:00	1.12839	1.12849	1.12829	1.12829	113	0	0
2022.01.05	02:30:00	1.12831	1.12835	1.12779	1.12815	227	0	0
2022.01.05	02:45:00	1.12815	1.12820	1.12765	1.12773	280	0	0
2022.01.05	03:00:00	1.12774	1.12836	1.12774	1.12828	302	0	0
2022.01.05	03:15:00	1.12830	1.12856	1.12823	1.12856	296	0	0
2022.01.05	03:30:00	1.12856	1.12868	1.12839	1.12867	174	0	0
2022.01.05	03:45:00	1.12877	1.12886	1.12855	1.12857	455	0	0
2022.01.05	04:00:00	1.12857	1.12880	1.12848	1.12862	271	0	0
2022.01.05	04:15:00	1.12862	1.12914	1.12862	1.12914	215	0	0
2022.01.05	04:30:00	1.12914	1.12936	1.12895	1.12920	284	0	0
2022.01.05	04:45:00	1.12921	1.12943	1.12919	1.12919	273	0	1
2022.01.05	05:00:00	1.12920	1.12935	1.12912	1.12929	231	0	0
2022.01.05	05:15:00	1.12929	1.12945	1.12917	1.12942	149	0	0
2022.01.05	05:30:00	1.12942	1.12964	1.12938	1.12950	187	0	0
2022.01.05	05:45:00	1.12945	1.12968	1.12943	1.12956	88	0	0
2022.01.05	06:00:00	1.12957	1.12958	1.12894	1.12898	219	0	0
2022.01.05	06:15:00	1.12898	1.12926	1.12897	1.12897	194	0	0
2022.01.05	06:30:00	1.12897	1.12912	1.12882	1.12908	347	0	1
2022.01.05	06:45:00	1.12908	1.12916	1.12883	1.12887	178	0	1
2022.01.05	07:00:00	1.12889	1.12897	1.12878	1.12881	162	0	0
2022.01.05	07:15:00	1.12881	1.12900	1.12870	1.12888	161	0	0
2022.01.05	07:30:00	1.12888	1.12908	1.12886	1.12889	193	0	0
2022.01.05	07:45:00	1.12889	1.12946	1.12888	1.12935	196	0	0
2022.01.05	08:00:00	1.12935	1.12959	1.12930	1.12943	211	0	0
2022.01.05	08:15:00	1.12943	1.12965	1.12925	1.12960	241	0	0
2022.01.05	08:30:00	1.12960	1.13013	1.12960	1.13003	207	0	0
2022.01.05	08:45:00	1.13003	1.13003	1.12950	1.12958	309	0	0
2022.01.05	09:00:00	1.12957	1.13026	1.12954	1.13016	480	0	0
2022.01.05	09:15:00	1.13016	1.13020	1.12947	1.12989	570	0	0
2022.01.05	09:30:00	1.12988	1.13012	1.12978	1.12984	556	0	0
2022.01.05	09:45:00	1.12984	1.13022	1.12969	1.12986	648	0	0
2022.01.05	10:00:00	1.12986	1.13076	1.12965	1.13060	980	0	0
2022.01.05	10:15:00	1.13060	1.13099	1.13038	1.13088	923	0	0
2022.01.05	10:30:00	1.13088	1.13111	1.13005	1.13006	834	0	0
2022.01.05	10:45:00	1.13006	1.13059	1.12970	1.13032	901	0	0
2022.01.05	11:00:00	1.13032	1.13071	1.13004	1.13039	818	0	0
2022.01.05	11:15:00	1.13038	1.13059	1.13006	1.13012	881	0	0
2022.01.05	11:30:00	1.13014	1.13056	1.12997	1.13006	835	0	0
2022.01.05	11:45:00	1.13006	1.13083	1.13002	1.13060	641	0	0
2022.01.05	12:00:00	1.13059	1.13137	1.13043	1.13095	1052	0	0
2022.01.05	12:15:00	1.13095	1.13136	1.13082	1.13130	837	0	0
2022.01.05	12:30:00	1.13130	1.13140	1.13068	1.13111	695	0	0
2022.01.05	12:45:00	1.13111	1.13140	1.13045	1.13082	565	0	0
2022.01.05	13:00:00	1.13082	1.13168	1.13064	1.13145	769	0	0
2022.01.05	13:15:00	1.13145	1.13186	1.13144	1.13174	578	0	0
2022.01.05	13:30:00	1.13171	1.13236	1.13167	1.13187	799	0	0
2022.01.05	13:45:00	1.13186	1.13218	1.13170	1.13190	670	0	0
2022.01.05	14:00:00	1.13190	1.13201	1.13150	1.13160	794	0	0
2022.01.05	14:15:00	1.13160	1.13253	1.13115	1.13160	1168	0	0
2022.01.05	14:30:00	1.13160	1.13173	1.13073	1.13104	932	0	0
2022.01.05	14:45:00	1.13104	1.13108	1.13049	1.13079	815	0	0
2022.01.05	15:00:00	1.13080	1.13186	1.13058	1.13180	1316	0	0
2022.01.05	15:15:00	1.13180	1.13180	1.13033	1.13083	1969	0	0
2022.01.05	15:30:00	1.13084	1.13225	1.13083	1.13222	1568	0	0
2022.01.05	15:45:00	1.13221	1.13286	1.13206	1.13236	1354	0	0
2022.01.05	16:00:00	1.13237	1.13300	1.13209	1.13256	1112	0	0
2022.01.05	16:15:00	1.13257	1.13364	1.13250	1.13352	1084	0	0
2022.01.05	16:30:00	1.13352	1.13375	1.13301	1.13321	1127	0	0
2022.01.05	16:45:00	1.13321	1.13389	1.13314	1.13360	1019	0	0
2022.01.05	17:00:00	1.13359	1.13441	1.13356	1.13434	1310	0	0
2022.01.05	17:15:00	1.13434	1.13441	1.13363	1.13368	963	0	0
2022.01.05	17:30:00	1.13368	1.13383	1.13324	1.13360	1141	0	0
2022.01.05	17:45:00	1.13360	1.13392	1.13324	1.13373	1446	0	0
2022.01.05	18:00:00	1.13373	1.13395	1.13334	1.13383	875	0	0
2022.01.05	18:15:00	1.13384	1.13386	1.13229	1.13266	1022	0	0
2022.01.05	18:30:00	1.13266	1.13325	1.13252	1.13322	799	0	0
2022.01.05	18:45:00	1.13322	1.13346	1.13290	1.13342	731	0	0
2022.01.05	19:00:00	1.13343	1.13392	1.13334	1.13382	639	0	0
2022.01.05	19:15:00	1.13383	1.13466	1.13381	1.13421	674	0	0
2022.01.05	19:30:00	1.13421	1.13423	1.13386	1.13403	529	0	0
2022.01.05	19:45:00	1.13404	1.13459	1.13397	1.13412	524	0	0
2022.01.05	20:00:00	1.13408	1.13413	1.13356	1.13385	448	0	0
2022.01.05	20:15:00	1.13385	1.13413	1.13381	1.13409	402	0	0
2022.01.05	20:30:00	1.13407	1.13447	1.13404	1.13436	268	0	0
2022.01.05	20:45:00	1.13435	1.13435	1.13361	1.13366	349	0	0
2022.01.05	21:00:00	1.13366	1.13390	1.13083	1.13130	3191	0	0
2022.01.05	21:15:00	1.13125	1.13222	1.13113	1.13196	1858	0	0
2022.01.05	21:30:00	1.13201	1.13206	1.13097	1.13155	1461	0	0
2022.01.05	21:45:00	1.13156	1.13181	1.13101	1.13104	1472	0	0
2022.01.05	22:00:00	1.13105	1.13118	1.13044	1.13049	1391	0	0
2022.01.05	22:15:00	1.13048	1.13116	1.13018	1.13110	869	0	1
2022.01.05	22:30:00	1.13109	1.13126	1.13077	1.13123	704	0	0
2022.01.05	22:45:00	1.13122	1.13130	1.13101	1.13110	573	0	0
2022.01.05	23:00:00	1.13109	1.13116	1.13076	1.13100	256	0	1
2022.01.05	23:15:00	1.13099	1.13131	1.13096	1.13125	251	0	5
2022.01.05	23:30:00	1.13125	1.13126	1.13110	1.13122	175	0	5
2022.01.05	23:45:00	1.13122	1.13136	1.13108	1.13135	232	0	7
2022.01.06	00:00:00	1.13111	1.13130	1.13098	1.13109	90	0	42
2022.01.06	00:15:00	1.13120	1.13120	1.13081	1.13081	105	0	38
2022.01.06	00:30:00	1.13087	1.13121	1.13068	1.13090	917	0	21
2022.01.06	00:45:00	1.13090	1.13093	1.13055	1.13079	1653	0	23
2022.01.06	01:00:00	1.13079	1.13114	1.13077	1.13091	414	0	7
2022.01.06	01:15:00	1.13088	1.13109	1.13088	1.13109	128	0	7
2022.01.06	01:30:00	1.13103	1.13138	1.13102	1.13124	119	0	7
2022.01.06	01:45:00	1.13124	1.13124	1.13100	1.13100	119	0	7
2022.01.06	02:00:00	1.13100	1.13127	1.13100	1.13123	202	0	0
2022.01.06	02:15:00	1.13121	1.13130	1.13109	1.13110	118	0	0
2022.01.06	02:30:00	1.13108	1.13108	1.13081	1.13089	162	0	0
2022.01.06	02:45:00	1.13092	1.13104	1.13075	1.13079	292	0	0
2022.01.06	03:00:00	1.13079	1.13084	1.13048	1.13065	310	0	0
2022.01.06	03:15:00	1.13065	1.13095	1.13060	1.13071	288	0	0
2022.01.06	03:30:00	1.13071	1.13130	1.13069	1.13130	299	0	0
2022.01.06	03:45:00	1.13130	1.13187	1.13126	1.13164	341	0	1
2022.01.06	04:00:00	1.13164	1.13167	1.13128	1.13146	403	0	0
2022.01.06	04:15:00	1.13146	1.13146	1.13120	1.13127	277	0	1
2022.01.06	04:30:00	1.13127	1.13172	1.13123	1.13156	258	0	0
2022.01.06	04:45:00	1.13157	1.13204	1.13133	1.13190	517	0	1
2022.01.06	05:00:00	1.13188	1.13188	1.13149	1.13157	398	0	0
2022.01.06	05:15:00	1.13157	1.13163	1.13116	1.13120	253	0	1
2022.01.06	05:30:00	1.13120	1.13126	1.13086	1.13090	229	0	0
2022.01.06	05:45:00	1.13090	1.13158	1.13084	1.13149	539	0	0
2022.01.06	06:00:00	1.13150	1.13162	1.13112	1.13134	321	0	0
2022.01.06	06:15:00	1.13134	1.13148	1.13129	1.13138	302	0	0
2022.01.06	06:30:00	1.13136	1.13144	1.13122	1.13142	342	0	0
2022.01.06	06:45:00	1.13142	1.13152	1.13118	1.13120	222	0	0
2022.01.06	07:00:00	1.13120	1.13121	1.13068	1.13071	249	0	0
2022.01.06	07:15:00	1.13071	1.13117	1.13071	1.13100	290	0	1
2022.01.06	07:30:00	1.13100	1.13115	1.13071	1.13076	328	0	0
2022.01.06	07:45:00	1.13075	1.13107	1.13069	1.13089	340	0	0
2022.01.06	08:00:00	1.13089	1.13090	1.13037	1.13041	331	0	1
2022.01.06	08:15:00	1.13043	1.13053	1.13010	1.13023	387	0	1
2022.01.06	08:30:00	1.13022	1.13059	1.13011	1.13057	345	0	0
2022.01.06	08:45:00	1.13057	1.13057	1.12962	1.12972	511	0	0
2022.01.06	09:00:00	1.12973	1.12974	1.12904	1.12916	905	0	0
2022.01.06	09:15:00	1.12916	1.12948	1.12883	1.12940	843	0	0
2022.01.06	09:30:00	1.12940	1.12957	1.12861	1.12870	937	0	0
2022.01.06	09:45:00	1.12869	1.12904	1.12846	1.12896	713	0	0
2022.01.06	10:00:00	1.12898	1.13010	1.12848	1.12954	1099	0	0
2022.01.06	10:15:00	1.12956	1.13058	1.12915	1.13055	1025	0	0
2022.01.06	10:30:00	1.13055	1.13095	1.12982	1.12986	1142	0	0
2022.01.06	10:45:00	1.12986	1.12987	1.12889	1.12940	878	0	0
2022.01.06	11:00:00	1.12940	1.12970	1.12886	1.12970	844	0	0
2022.01.06	11:15:00	1.12970	1.13070	1.12962	1.13037	806	0	0
2022.01.06	11:30:00	1.13037	1.13084	1.13022	1.13033	648	0	0
2022.01.06	11:45:00	1.13034	1.13056	1.13002	1.13055	640	0	0
2022.01.06	12:00:00	1.13053	1.13166	1.13046	1.13148	855	0	0
2022.01.06	12:15:00	1.13148	1.13269	1.13118	1.13242	1038	0	0
2022.01.06	12:30:00	1.13242	1.13248	1.13130	1.13145	917	0	0
2022.01.06	12:45:00	1.13146	1.13170	1.13074	1.13125	772	0	0
2022.01.06	13:00:00	1.13121	1.13136	1.13067	1.13118	783	0	0
2022.01.06	13:15:00	1.13118	1.13139	1.13056	1.13081	616	0	0
2022.01.06	13:30:00	1.13081	1.13171	1.13024	1.13157	881	0	0
2022.01.06	13:45:00	1.13157	1.13216	1.13120	1.13134	913	0	0
2022.01.06	14:00:00	1.13135	1.13140	1.13047	1.13116	877	0	1
2022.01.06	14:15:00	1.13117	1.13149	1.13082	1.13126	979	0	1
2022.01.06	14:30:00	1.13129	1.13187	1.13125	1.13157	1033	0	1
2022.01.06	14:45:00	1.13157	1.13186	1.13117	1.13131	1147	0	1
2022.01.06	15:00:00	1.13131	1.13201	1.13127	1.13148	1455	0	0
2022.01.06	15:15:00	1.13146	1.13168	1.13105	1.13133	1310	0	0
2022.01.06	15:30:00	1.13132	1.13173	1.13030	1.13064	1594	0	0
2022.01.06	15:45:00	1.13063	1.13129	1.13062	1.13119	1413	0	1
2022.01.06	16:00:00	1.13119	1.13197	1.13107	1.13137	1327	0	1
